nfe_id,dh_emissao,modelo,serie,numero,emitente_id,destinatario_id,uf_origem,uf_destino,status,frete,desconto,outros,total_produtos,v_icms,v_pis,v_cofins,v_ipi,total_nfe
179,2025-05-10,55,5,71446,25,2084,CE,PR,AUTORIZADA,57.34,104.48,38.07,24660.6,4685.52,406.9,1874.1999999999998,419.21,25070.74
180,2025-09-19,65,1,77816,16,1447,PR,PR,AUTORIZADA,0.0,21.0,37.85,7965.71,1513.48,131.43,605.4,83.88,8066.44
181,2025-05-24,65,5,20806,21,2473,PE,RJ,AUTORIZADA,0.0,83.05,29.7,25403.78,5080.75,419.16999999999996,1930.68,18.47,25368.9
182,2025-11-11,55,1,46232,23,1936,MG,PR,AUTORIZADA,88.33,68.96,16.91,25505.38,4846.02,420.84,1938.4,599.99,26141.65
183,2025-08-30,55,5,49864,15,4118,MG,GO,AUTORIZADA,112.71,33.5,11.2,2510.46,426.78,41.42,190.79,50.21,2651.08
184,2025-11-23,55,1,97617,21,2188,PE,BA,AUTORIZADA,122.36,70.02,33.75,9463.95,1703.51,156.16,719.26,473.2,10023.24
185,2025-09-23,55,2,91109,11,890,SP,MG,AUTORIZADA,175.15,50.82,52.65,29699.35,5345.88,490.03,2257.1499999999996,494.82,30371.15
186,2025-12-18,55,2,48387,1,3837,MG,DF,AUTORIZADA,99.31,62.29,30.81,24157.77,4348.39,398.6,1835.99,635.0699999999999,24860.67
187,2025-01-02,55,5,94013,2,1802,BA,RJ,AUTORIZADA,68.39,84.07,40.06,7856.74,1571.35,129.64,597.11,0.0,7881.12
188,2025-03-13,55,2,59597,2,2629,BA,SP,AUTORIZADA,154.37,15.08,59.79,19484.67,3507.2400000000002,321.5,1480.83,697.78,20381.53
189,2025-11-24,55,3,87853,10,2301,DF,RJ,AUTORIZADA,88.19,41.38,6.53,21973.68,4394.73,362.58,1670.01,659.24,22686.26
190,2025-05-24,65,5,34495,23,3865,MG,SP,AUTORIZADA,0.0,20.01,58.04,15186.210000000001,2733.52,250.56,1154.15,559.55,15783.79
191,2025-10-01,55,5,78057,13,3134,PE,MG,AUTORIZADA,165.67,99.21,5.77,16752.879999999997,3015.52,276.42,1273.22,62.75,16887.86
192,2025-05-16,65,2,91387,4,2315,DF,BA,AUTORIZADA,0.0,115.56,58.71,16650.5,2997.09,274.74,1265.43,248.7,16842.35
193,2025-08-22,55,4,64264,12,1735,CE,MG,AUTORIZADA,36.03,77.71,4.16,29410.7,5293.92,485.28999999999996,2235.21,801.29,30174.47
194,2025-08-10,65,4,46712,1,1558,MG,MG,AUTORIZADA,0.0,6.63,55.77,9221.5,1659.87,152.15,700.83,0.0,9270.64
195,2025-02-10,65,3,68367,22,1492,PE,BA,AUTORIZADA,0.0,61.67,53.96,1565.44,281.78,25.83,118.97,0.0,1557.73
196,2025-03-30,55,1,96603,12,1120,CE,GO,AUTORIZADA,151.14,114.81,43.43,41830.63,7111.219999999999,690.22,3179.14,700.65,42611.04
197,2025-11-30,55,2,67627,4,3529,DF,SC,AUTORIZADA,73.99,17.45,8.61,6090.040000000001,1035.3,100.48,462.84,0.0,6155.19
198,2025-06-14,55,3,35813,9,150,BA,MG,DENEGADA,141.96,88.22,39.89,3726.75,670.82,61.49,283.23,0.0,3820.38
199,2025-09-14,55,5,40904,8,1559,SC,GO,AUTORIZADA,9.67,67.19,51.92,28917.55,4915.9800000000005,477.13,2197.73,11.8,28923.75
200,2025-07-02,55,5,81348,23,1273,MG,RJ,AUTORIZADA,56.74,35.35,34.73,5971.2,1194.24,98.52,453.81,597.12,6624.44
201,2025-06-16,55,2,22400,7,2665,DF,SP,AUTORIZADA,138.24,57.55,45.38,23322.25,4198.01,384.82,1772.5,299.09,23747.41
202,2025-10-19,55,3,58963,4,2644,DF,SP,CANCELADA,100.77,77.47,17.68,0.0,0.0,0.0,0.0,0.0,40.98
203,2025-10-24,55,1,40336,9,3319,BA,BA,AUTORIZADA,64.43,31.81,45.5,4725.41,850.5699999999999,77.97,359.13,43.61,4847.14
204,2025-06-12,55,2,32712,10,3772,DF,CE,AUTORIZADA,121.73,108.44,4.57,9651.5,1737.27,159.25,733.51,0.0,9669.36
205,2025-03-02,55,1,15326,25,731,CE,MG,AUTORIZADA,31.69,0.42,52.82,20351.11,3663.2,335.79,1546.68,47.64,20482.84
206,2025-10-09,65,2,60596,25,3574,CE,DF,AUTORIZADA,0.0,42.23,16.72,12451.06,2241.19,205.44,946.2800000000001,78.95,12504.5
207,2025-08-23,55,1,84050,8,3199,SC,SP,AUTORIZADA,52.62,17.82,16.23,13061.279999999999,2351.0299999999997,215.51,992.65,0.0,13112.31
208,2025-12-11,65,4,61819,4,1326,DF,DF,AUTORIZADA,0.0,112.75,4.87,20125.43,3622.58,332.06,1529.54,1332.56,21350.11
209,2025-04-08,55,4,50764,9,3820,BA,SC,AUTORIZADA,146.77,6.87,59.7,31185.75,5301.58,514.5600000000001,2370.12,240.92000000000002,31626.27
210,2025-03-31,55,3,73910,6,785,RJ,CE,AUTORIZADA,107.42,91.24,39.2,16851.14,3033.2,278.04999999999995,1280.6799999999998,59.45,16965.97
211,2025-05-08,65,1,91943,13,1201,PE,SP,AUTORIZADA,0.0,56.35,25.91,3691.49,664.47,60.91,280.55,0.0,3661.05
212,2025-08-26,55,2,30956,17,3321,RJ,DF,AUTORIZADA,152.96,33.66,16.86,39214.659999999996,7058.640000000001,647.04,2980.3100000000004,616.08,39966.9
213,2025-03-27,65,5,19303,18,3577,SC,MG,AUTORIZADA,0.0,24.6,17.55,25502.32,4590.41,420.78999999999996,1938.17,164.09,25659.36
214,2025-11-06,65,3,19158,21,3020,PE,PR,AUTORIZADA,0.0,95.36,33.74,24438.83,4643.37,403.24,1857.36,435.23,24812.44
215,2025-02-26,55,2,19407,16,2951,PR,RJ,AUTORIZADA,147.08,95.45,5.01,35941.36,7188.27,593.03,2731.54,184.47,36182.47
216,2025-06-27,55,5,22347,10,2415,DF,SC,AUTORIZADA,163.3,84.21,42.61,45985.24,7817.49,758.77,3494.88,1163.29,47270.23
217,2025-12-10,55,5,85141,22,2546,PE,CE,AUTORIZADA,46.76,61.14,43.0,4839.09,871.04,79.84,367.77,109.28,4976.99
218,2025-10-31,65,4,28424,11,3347,SP,SC,AUTORIZADA,0.0,4.18,55.5,10528.380000000001,1789.83,173.72,800.1600000000001,47.59,10627.29
219,2025-02-16,55,2,23563,17,3890,RJ,GO,AUTORIZADA,140.98,36.45,23.32,18658.64,3171.9700000000003,307.84999999999997,1418.05,0.0,18786.49
220,2025-02-01,55,4,44462,12,3210,CE,DF,AUTORIZADA,166.69,78.3,59.17,10825.87,1948.66,178.62,822.77,455.78,11429.21
221,2025-10-02,55,3,86149,8,3639,SC,PR,AUTORIZADA,86.23,66.65,26.32,5756.99,1093.8200000000002,94.99,437.53000000000003,0.0,5802.89
222,2025-11-04,55,2,99870,17,1415,RJ,GO,AUTORIZADA,36.72,44.1,32.17,10165.7,1728.16,167.74,772.6,210.92,10401.41
223,2025-11-28,55,3,19236,23,2068,MG,SP,AUTORIZADA,2.77,108.48,25.32,23740.43,4273.2699999999995,391.71000000000004,1804.27,77.05,23737.09
224,2025-09-16,65,5,12552,17,1650,RJ,RS,AUTORIZADA,0.0,17.59,6.69,15305.11,2754.93,252.55,1163.1999999999998,517.96,15812.17
225,2025-09-19,55,5,19442,17,2690,RJ,DF,AUTORIZADA,37.44,8.67,11.07,27517.53,4953.14,454.04999999999995,2091.32,1432.6200000000001,28989.99
226,2025-03-03,65,3,80654,22,3425,PE,PE,AUTORIZADA,0.0,2.15,7.51,3520.1,633.62,58.08,267.53,70.4,3595.86
227,2025-05-31,65,5,82084,25,3122,CE,BA,AUTORIZADA,0.0,97.91,3.81,19836.96,3570.65,327.31,1507.62,204.02,19946.88
228,2026-01-03,65,2,45881,24,1769,SP,SP,AUTORIZADA,0.0,97.88,26.48,14658.17,2638.47,241.87,1114.01,173.77,14760.54
229,2025-05-01,65,3,54581,17,2132,RJ,PR,AUTORIZADA,0.0,12.37,13.14,1760.64,334.52,29.05,133.81,0.0,1761.41
230,2025-11-09,55,5,85336,12,317,CE,DF,AUTORIZADA,33.85,34.49,10.79,27372.89,4927.13,451.65,2080.34,135.09,27518.13
231,2025-08-05,55,1,51040,16,3376,PR,PE,AUTORIZADA,148.4,77.87,9.59,21346.41,3842.36,352.21000000000004,1622.33,286.04,21712.57
232,2025-04-07,65,2,61316,14,272,PE,PR,AUTORIZADA,0.0,22.21,48.29,2804.84,532.92,46.28,213.17,0.0,2830.92
233,2025-11-09,55,5,72509,14,4141,PE,MG,AUTORIZADA,163.06,108.49,21.6,20507.620000000003,3691.37,338.38,1558.57,66.68,20650.47
234,2026-01-15,55,2,12562,5,467,PE,RS,CANCELADA,37.53,44.58,48.57,0.0,0.0,0.0,0.0,0.0,41.52
235,2025-12-18,55,3,58787,19,318,GO,SP,AUTORIZADA,70.12,95.68,25.89,36609.6,6589.72,604.0699999999999,2782.32,224.88,36834.81
236,2025-03-07,65,3,76004,14,1737,PE,BA,AUTORIZADA,0.0,73.21,5.85,7908.280000000001,1423.49,130.48000000000002,601.03,54.51,7895.43
237,2026-01-01,65,4,77032,9,755,BA,BA,AUTORIZADA,0.0,105.22,13.38,6281.68,1130.7,103.65,477.40999999999997,125.63,6315.47
238,2025-06-27,65,4,90828,13,1416,PE,DF,AUTORIZADA,0.0,118.11,2.2,3701.24,666.22,61.07,281.3,0.0,3585.33
239,2025-01-15,65,2,60898,4,4034,DF,RS,AUTORIZADA,0.0,36.11,49.74,9379.67,1688.3400000000001,154.76,712.85,97.76,9491.06
240,2025-04-23,65,4,16328,7,1167,DF,CE,AUTORIZADA,0.0,12.89,58.46,8195.9,1475.26,135.23000000000002,622.89,48.49,8289.96
241,2025-10-02,55,5,19178,1,4,MG,RS,AUTORIZADA,81.18,18.27,5.05,34231.95,6161.76,564.8199999999999,2601.62,0.0,34299.91
242,2025-12-12,65,2,94412,4,2448,DF,BA,AUTORIZADA,0.0,23.85,18.07,14668.03,2640.25,242.01999999999998,1114.77,0.0,14662.25
243,2025-09-02,55,4,45032,2,645,BA,RS,AUTORIZADA,73.3,116.26,54.38,11333.55,2040.04,187.0,861.35,285.81,11630.78
244,2025-04-27,55,3,42745,1,3476,MG,CE,AUTORIZADA,148.62,15.46,0.43,7895.139999999999,1421.12,130.27,600.03,17.59,8046.32
245,2025-12-22,55,1,46800,10,2673,DF,RS,AUTORIZADA,111.81,76.99,33.16,6005.3,1080.95,99.08999999999999,456.4,102.11,6175.39
246,2025-10-26,55,5,30619,1,1390,MG,CE,AUTORIZADA,84.32,39.11,34.18,23891.010000000002,4300.38,394.2,1815.7,84.96,24055.36
247,2025-06-11,55,3,50065,23,1542,MG,BA,AUTORIZADA,49.36,33.47,46.67,29155.97,5248.07,481.07,2215.8599999999997,448.31,29666.84
248,2025-06-16,55,3,66618,3,3071,MG,PE,AUTORIZADA,98.08,8.94,59.61,25101.11,4518.19,414.17,1907.6799999999998,0.0,25249.86
249,2025-10-01,55,4,96560,6,1375,RJ,DF,DENEGADA,76.29,108.32,39.08,0.0,0.0,0.0,0.0,0.0,7.05
250,2025-08-05,55,1,76111,16,3413,PR,SP,AUTORIZADA,96.21,4.33,0.14,21365.58,3845.8,352.52,1623.79,204.75,21662.35
251,2025-06-20,65,4,95729,7,1199,DF,PR,AUTORIZADA,0.0,99.05,57.15,9423.16,1790.4,155.48000000000002,716.15,0.0,9381.26
252,2025-01-21,55,5,82981,17,3983,RJ,RJ,AUTORIZADA,58.15,52.66,47.24,11086.91,2217.39,182.92999999999998,842.6,0.0,11139.64
253,2025-01-02,65,4,97920,14,1061,PE,CE,AUTORIZADA,0.0,80.06,12.64,6768.62,1218.35,111.68,514.4100000000001,110.11,6811.31
254,2025-12-22,55,3,35310,4,2657,DF,GO,AUTORIZADA,139.96,92.12,32.81,8422.28,1431.79,138.97,640.1,0.0,8502.93
255,2025-09-21,55,2,29901,11,475,SP,GO,AUTORIZADA,175.42,78.89,58.95,16030.31,2725.16,264.49,1218.3000000000002,195.45,16381.24
256,2025-02-05,55,5,49081,9,1130,BA,BA,AUTORIZADA,37.75,19.22,50.21,4464.66,803.64,73.67,339.32000000000005,67.67,4601.07
257,2025-12-13,55,2,65686,3,129,MG,BA,AUTORIZADA,100.07,104.51,20.5,4270.69,768.72,70.47,324.57,48.24,4334.99
258,2025-09-09,65,3,36366,10,955,DF,RS,AUTORIZADA,0.0,84.12,33.61,2126.72,382.81,35.09,161.63,0.0,2076.21
259,2025-08-31,55,1,31025,5,1057,PE,PR,AUTORIZADA,73.1,32.35,35.77,7017.34,1333.29,115.78999999999999,533.3199999999999,52.69,7146.55
260,2025-09-22,55,3,53806,3,1063,MG,PE,AUTORIZADA,83.08,54.95,7.73,19510.71,3511.9300000000003,321.92,1482.82,511.45,20058.02
261,2025-10-30,55,5,54431,11,742,SP,CE,AUTORIZADA,47.1,57.27,35.04,2637.87,474.82,43.519999999999996,200.47,11.96,2674.7
262,2025-10-27,55,5,75029,25,2694,CE,PR,AUTORIZADA,52.37,84.23,28.46,14275.039999999999,2712.2599999999998,235.53,1084.91,107.19,14378.83
263,2025-07-31,55,1,45129,7,1940,DF,RS,AUTORIZADA,82.34,87.11,59.11,2222.84,400.11,36.68,168.94,70.83,2348.01
264,2025-03-24,55,2,77651,13,3508,PE,RJ,AUTORIZADA,23.53,15.61,28.87,5297.88,1059.58,87.42,402.64,105.96,5440.63
265,2025-05-18,55,1,32333,6,980,RJ,BA,AUTORIZADA,90.67,108.75,45.9,1413.21,254.38,23.32,107.4,70.66,1511.69
266,2025-04-05,55,3,94773,7,37,DF,DF,AUTORIZADA,119.3,59.41,56.82,1729.47,311.3,28.54,131.44,34.59,1880.77
267,2025-09-28,55,3,55427,3,2548,MG,PR,AUTORIZADA,9.82,4.65,31.28,13686.859999999999,2600.51,225.82999999999998,1040.2,0.0,13723.31
268,2025-01-10,65,5,22987,25,669,CE,BA,AUTORIZADA,0.0,42.48,16.83,5862.3,1055.21,96.73,445.53,0.0,5836.65
269,2025-10-14,55,1,57121,8,2560,SC,MG,AUTORIZADA,161.38,93.5,26.29,28571.63,5142.89,471.44,2171.44,358.59000000000003,29024.39
270,2025-05-13,55,5,67033,8,1477,SC,PR,AUTORIZADA,144.17,69.64,32.84,6847.4,1301.01,112.98,520.4,342.37,7297.14
271,2025-06-09,55,5,85207,21,3391,PE,SP,AUTORIZADA,149.04,75.73,41.22,11406.349999999999,2053.14,188.2,866.8900000000001,0.0,11520.88
272,2025-06-27,65,4,76091,14,864,PE,SC,AUTORIZADA,0.0,23.76,9.92,34965.11,5944.07,576.92,2657.3500000000004,233.12,35184.39
273,2025-05-20,55,4,36812,20,2775,MG,PE,AUTORIZADA,158.45,51.25,19.71,11134.12,2004.1399999999999,183.72,846.1800000000001,0.0,11261.03
274,2025-05-06,55,2,63384,9,3645,BA,BA,AUTORIZADA,143.71,50.21,3.0,9613.01,1730.3400000000001,158.60999999999999,730.5799999999999,211.84,9921.35
275,2025-05-11,55,4,78526,3,3156,MG,GO,AUTORIZADA,169.89,54.23,50.43,4202.19,714.37,69.34,319.37,0.0,4368.28
276,2025-08-21,65,3,89775,8,1796,SC,GO,AUTORIZADA,0.0,26.16,7.01,15844.32,2693.54,261.43,1204.18,735.91,16561.08
277,2025-08-30,65,5,12831,11,1445,SP,CE,AUTORIZADA,0.0,80.68,0.15,26658.02,4798.44,439.85,2026.01,221.22,26798.71
278,2025-10-07,55,4,73256,16,2680,PR,RJ,AUTORIZADA,163.02,26.81,40.25,22240.35,4448.08,366.97,1690.26,450.71,22867.52
279,2025-04-25,55,5,71615,18,1423,SC,CE,AUTORIZADA,60.16,27.64,13.74,12529.53,2255.32,206.74,952.25,187.28000000000003,12763.07
280,2025-08-24,55,3,87445,23,4057,MG,SC,AUTORIZADA,85.22,64.59,53.46,19933.03,3388.61,328.89,1514.91,253.41,20260.53
281,2025-12-20,55,2,14190,12,59,CE,DF,AUTORIZADA,123.84,59.17,7.86,4657.0,838.26,76.84,353.93,93.14,4822.67
282,2025-06-28,55,5,17340,23,2030,MG,CE,AUTORIZADA,7.76,112.09,7.37,12379.599999999999,2228.33,204.26,940.85,0.0,12282.64
283,2025-07-09,55,3,50466,2,3588,BA,SC,AUTORIZADA,139.42,77.25,58.6,26948.52,4581.24,444.64,2048.09,200.48,27269.77
284,2025-04-06,55,4,18460,16,229,PR,SP,AUTORIZADA,82.34,109.4,2.09,14905.56,2683.01,245.94,1132.8200000000002,145.29,15025.88
285,2025-02-15,55,4,14321,3,435,MG,PE,AUTORIZADA,43.19,52.17,33.94,20172.940000000002,3631.13,332.85,1533.15,0.0,20197.9
286,2025-11-15,55,3,36955,19,3847,GO,SP,AUTORIZADA,99.43,52.14,22.36,25671.370000000003,4620.86,423.58,1951.02,0.0,25741.02
287,2025-11-05,55,5,82144,6,3711,RJ,PE,AUTORIZADA,161.15,115.17,47.53,19125.52,3442.59,315.57,1453.54,19.46,19238.49
288,2025-07-21,65,5,10901,20,2429,MG,PE,AUTORIZADA,0.0,77.91,38.38,33258.62,5986.55,548.76,2527.65,472.32,33691.41
289,2025-12-16,55,1,27321,7,4184,DF,RJ,AUTORIZADA,150.7,29.31,23.22,30731.15,6146.23,507.07000000000005,2335.5699999999997,581.19,31456.95
290,2025-01-08,55,4,55053,7,279,DF,MG,AUTORIZADA,57.6,15.86,28.11,22207.21,3997.3,366.40999999999997,1687.75,478.41,22755.47
291,2026-01-12,65,1,52279,12,3042,CE,BA,AUTORIZADA,0.0,98.89,33.54,30536.79,5496.63,503.86,2320.81,1073.83,31545.27
292,2025-09-20,55,5,20470,20,2292,MG,RS,AUTORIZADA,97.26,41.44,14.7,13068.0,2352.24,215.62,993.1700000000001,177.19,13315.71
293,2025-10-12,55,5,16285,21,3342,PE,RJ,AUTORIZADA,96.92,19.93,20.56,8864.2,1772.84,146.26,673.68,177.28,9139.03
294,2026-01-07,65,3,88087,17,3680,RJ,RJ,AUTORIZADA,0.0,93.85,29.42,16849.7,3369.94,278.02,1280.58,559.0400000000001,17344.31
295,2025-01-20,65,4,93820,18,1404,SC,PE,AUTORIZADA,0.0,38.35,32.88,23818.19,4287.27,393.01,1810.18,157.14,23969.86
296,2025-11-17,55,3,33923,15,2266,MG,CE,AUTORIZADA,40.08,99.76,2.06,20550.08,3699.0099999999998,339.08000000000004,1561.81,394.09,20886.55
297,2025-11-08,55,1,15361,6,68,RJ,RS,DENEGADA,9.63,81.13,44.91,0.0,0.0,0.0,0.0,0.0,-26.59
298,2025-11-12,55,2,53478,11,144,SP,PE,AUTORIZADA,114.36,60.01,7.47,9575.740000000002,1723.63,158.0,727.75,436.71,10074.27
299,2025-03-05,65,3,11956,2,2943,BA,BA,DENEGADA,0.0,75.93,6.74,0.0,0.0,0.0,0.0,0.0,-69.19
300,2025-05-12,55,3,89588,24,230,SP,SP,AUTORIZADA,141.9,115.28,47.0,33555.92,6040.07,553.68,2550.26,421.21000000000004,34050.75
301,2025-05-13,65,4,65389,7,4139,DF,PE,AUTORIZADA,0.0,109.33,51.97,38412.83,6914.3099999999995,633.81,2919.37,1462.22,39817.69
302,2025-10-27,55,4,27973,20,2615,MG,PR,AUTORIZADA,146.07,95.88,36.39,22064.82,4192.32,364.07,1676.93,929.94,23081.34
303,2025-03-05,55,4,96147,3,3889,MG,MG,AUTORIZADA,53.49,103.15,15.15,25114.6,4520.63,414.38,1908.7,126.67,25206.76
304,2025-03-03,55,3,77554,11,1057,SP,PR,AUTORIZADA,128.48,92.42,52.61,27095.940000000002,5148.23,447.09,2059.2799999999997,1021.76,28206.37
305,2025-02-11,65,3,27535,15,271,MG,GO,AUTORIZADA,0.0,59.97,20.37,10330.34,1756.1599999999999,170.45,785.1,0.0,10290.74
306,2025-09-12,55,4,85016,16,46,PR,CE,AUTORIZADA,43.12,45.39,0.81,8442.76,1519.69,139.3,641.65,0.0,8441.3
307,2025-05-13,55,2,75387,16,1524,PR,RS,AUTORIZADA,39.88,56.5,9.46,24409.25,4393.67,402.76,1855.1,607.97,25010.06
308,2025-03-13,55,4,40213,16,1147,PR,BA,AUTORIZADA,93.65,69.88,33.33,33877.86,6098.01,558.98,2574.73,975.6199999999999,34910.58
309,2025-01-11,65,5,53833,8,3983,SC,RJ,AUTORIZADA,0.0,99.3,41.47,5299.18,1059.84,87.44,402.74,210.09,5451.44
310,2025-12-13,55,2,22190,15,558,MG,SC,AUTORIZADA,20.64,42.6,31.34,19791.379999999997,3364.53,326.56,1504.1399999999999,222.24,20023.0
311,2025-05-10,55,4,61064,21,618,PE,MG,AUTORIZADA,125.22,24.32,37.14,42295.07,7613.12,697.87,3214.42,485.30000000000007,42918.41
312,2026-01-04,55,1,94880,20,3585,MG,RS,AUTORIZADA,65.97,116.56,28.17,27361.41,4925.05,451.46000000000004,2079.4700000000003,547.9300000000001,27886.92
313,2025-11-20,55,4,47173,21,3714,PE,SP,AUTORIZADA,46.04,52.26,12.59,20680.15,3722.42,341.23,1571.7,603.95,21290.47
314,2025-03-16,55,4,43816,10,2568,DF,CE,AUTORIZADA,179.92,38.46,7.65,9366.18,1685.92,154.55,711.83,0.0,9515.29
315,2025-09-25,55,2,69967,24,564,SP,BA,AUTORIZADA,42.93,51.14,44.81,32323.24,5818.18,533.33,2456.56,741.04,33100.88
316,2025-04-11,55,2,48289,4,663,DF,DF,AUTORIZADA,91.72,103.47,38.43,6777.719999999999,1219.99,111.84,515.11,76.84,6881.24
317,2025-09-01,55,5,27460,19,2945,GO,GO,AUTORIZADA,32.87,91.35,13.33,11089.73,1885.25,182.98,842.8199999999999,0.0,11044.58
318,2025-02-02,55,2,93514,5,3513,PE,CE,AUTORIZADA,64.68,14.2,39.69,10406.869999999999,1873.23,171.72,790.9200000000001,0.0,10497.04
319,2025-04-25,65,2,32007,16,1341,PR,PR,AUTORIZADA,0.0,50.2,46.9,21369.52,4060.21,352.59,1624.08,0.0,21366.22
320,2025-07-03,55,4,45779,7,3521,DF,DF,AUTORIZADA,120.53,17.41,0.28,15272.05,2748.98,251.99,1160.6799999999998,683.22,16058.67
321,2026-01-06,55,2,73962,13,3694,PE,RS,AUTORIZADA,62.9,75.72,24.0,4757.31,856.32,78.5,361.56,0.0,4768.49
322,2025-04-15,55,2,10998,5,3361,PE,GO,AUTORIZADA,98.79,81.45,53.87,21649.77,3680.46,357.22,1645.38,328.33,22049.31
323,2025-09-14,65,4,86620,5,2664,PE,SC,CANCELADA,0.0,67.88,14.17,0.0,0.0,0.0,0.0,0.0,-53.71
324,2025-12-12,55,3,57909,6,327,RJ,BA,AUTORIZADA,153.66,4.18,40.69,9025.0,1624.5,148.92,685.9100000000001,541.51,9756.68
325,2025-11-30,55,1,52041,17,1812,RJ,PE,AUTORIZADA,169.54,0.75,13.84,12515.599999999999,2252.81,206.5,951.1800000000001,518.26,13216.49
326,2025-12-01,55,1,70483,1,3785,MG,DF,AUTORIZADA,13.26,52.67,57.35,25191.0,4534.39,415.66,1914.52,471.57,25680.51
327,2025-04-07,55,4,48304,4,304,DF,BA,AUTORIZADA,163.69,62.02,11.29,10888.77,1959.98,179.67,827.55,137.51,11139.24
328,2025-10-11,65,2,96015,16,2133,PR,DF,AUTORIZADA,0.0,49.91,55.12,26509.15,4771.65,437.39,2014.71,477.3,26991.66
329,2025-01-17,55,4,91736,24,1765,SP,SC,AUTORIZADA,135.1,36.8,27.7,15953.75,2712.1499999999996,263.24,1212.49,69.16,16148.91
330,2025-04-02,55,3,91763,17,3523,RJ,CE,AUTORIZADA,82.76,85.41,19.15,17119.29,3081.4700000000003,282.47,1301.07,418.75,17554.54
331,2025-05-18,55,4,82381,14,1598,PE,RJ,AUTORIZADA,56.42,60.68,29.3,37867.93,7573.58,624.8199999999999,2877.97,393.99,38286.96
332,2025-02-23,55,3,10424,11,3665,SP,PE,AUTORIZADA,154.31,20.29,13.4,47115.57,8480.8,777.41,3580.79,439.33,47702.32
333,2025-02-20,55,2,19247,10,2647,DF,SP,AUTORIZADA,144.0,64.09,34.16,24507.86,4411.42,404.39,1862.61,1164.13,25786.06
334,2025-03-06,55,1,56808,24,952,SP,RJ,AUTORIZADA,42.76,5.15,50.09,26992.02,5398.41,445.36,2051.39,170.41,27250.13
335,2025-02-20,55,2,35787,9,1132,BA,SP,AUTORIZADA,9.16,40.58,31.56,20019.89,3603.58,330.34,1521.52,223.84,20243.87
336,2025-03-21,65,5,31065,12,548,CE,RS,AUTORIZADA,0.0,31.13,21.85,12826.32,2308.74,211.63,974.8,0.0,12817.04
337,2026-01-18,55,4,86056,9,989,BA,PR,AUTORIZADA,75.11,99.29,2.18,13690.56,2601.21,225.89,1040.49,146.24,13814.8
338,2025-05-30,55,5,29991,9,2840,BA,DF,AUTORIZADA,77.5,72.2,41.22,27212.85,4898.3099999999995,449.01,2068.19,343.43,27602.8
339,2025-06-17,55,2,11756,13,3590,PE,SC,AUTORIZADA,51.34,29.26,2.92,38563.4,6555.79,636.29,2930.82,118.49,38706.89
340,2025-11-05,55,5,32867,22,2049,PE,RJ,AUTORIZADA,175.05,93.81,58.9,27619.33,5523.86,455.72999999999996,2099.07,453.63,28213.1
341,2025-11-22,55,2,94537,3,3804,MG,MG,AUTORIZADA,66.36,58.75,55.86,22381.19,4028.6099999999997,369.29,1700.9599999999998,375.48,22820.14
342,2025-12-24,55,3,31102,19,1076,GO,GO,AUTORIZADA,129.91,87.32,22.41,5179.95,880.59,85.47,393.68,0.0,5244.95
343,2025-11-17,55,4,17278,8,1226,SC,SP,AUTORIZADA,101.96,100.21,52.3,11488.75,2067.97,189.57,873.14,133.57,11676.37
344,2025-04-27,55,1,94238,17,2917,RJ,BA,AUTORIZADA,53.17,18.97,38.86,2712.28,488.21,44.75,206.13,54.25,2839.59
345,2025-12-20,55,5,73717,19,1696,GO,RJ,AUTORIZADA,84.61,56.77,14.04,2493.48,498.7,41.14,189.5,49.87,2585.23
346,2025-10-18,65,1,65911,6,2291,RJ,MG,AUTORIZADA,0.0,25.16,30.05,698.14,125.67,11.52,53.06,0.0,703.03
347,2025-09-08,55,1,58102,12,2476,CE,CE,AUTORIZADA,16.26,9.75,39.67,26930.07,4847.41,444.35,2046.69,193.15,27169.4
348,2025-12-18,55,1,10082,18,3667,SC,SP,AUTORIZADA,153.55,33.86,49.21,4571.4,822.85,75.43,347.43,228.57,4968.87
349,2025-07-25,55,1,66047,20,2928,MG,MG,CANCELADA,168.06,81.86,47.68,0.0,0.0,0.0,0.0,0.0,133.88
350,2025-08-19,55,1,42620,1,2674,MG,BA,AUTORIZADA,88.49,118.47,33.34,21262.230000000003,3827.2200000000003,350.82,1615.94,178.59,21444.18
351,2025-05-09,55,4,95372,17,4093,RJ,DF,CANCELADA,161.07,78.28,46.48,0.0,0.0,0.0,0.0,0.0,129.27
352,2025-06-10,55,3,34510,25,3883,CE,MG,AUTORIZADA,136.22,116.58,32.38,9505.53,1711.0,156.85,722.41,183.97,9741.52
353,2025-11-25,55,2,39044,23,824,MG,PR,AUTORIZADA,93.44,8.83,35.52,22739.61,4320.5199999999995,375.2,1728.22,101.7,22961.44
354,2025-08-05,55,5,43160,7,2492,DF,BA,CANCELADA,153.79,1.29,6.44,0.0,0.0,0.0,0.0,0.0,158.94
355,2026-01-15,55,5,17463,18,2057,SC,GO,AUTORIZADA,100.36,44.04,41.17,13172.95,2239.4,217.35,1001.14,0.0,13270.44
356,2025-12-04,55,5,92105,14,789,PE,RJ,AUTORIZADA,31.73,86.09,7.93,15063.51,3012.71,248.56,1144.83,235.86,15252.94
357,2025-02-25,55,4,25701,16,29,PR,DF,AUTORIZADA,87.08,10.06,3.62,8958.74,1612.57,147.82,680.87,0.0,9039.38
