competencia,funcionario_id,salario_bruto,bonus,descontos,salario_liquido
2025-01,542,3856.2,1105.78,1042.91,3919.07
2025-01,480,3462.41,52.48,625.91,2888.98
2025-01,120,9989.41,612.84,619.24,9983.01
2025-01,348,8373.47,1219.53,1309.55,8283.45
2025-01,427,10640.74,277.7,1960.37,8958.07
2025-01,525,6279.93,469.97,1752.69,4997.21
2025-01,31,9927.08,210.5,314.41,9823.17
2025-01,353,7970.71,416.19,1804.18,6582.72
2025-01,13,3121.8,398.1,448.17,3071.73
2025-01,33,4661.01,156.28,914.48,3902.81
2025-01,167,3751.39,237.83,283.65,3705.57
2025-01,496,2757.57,144.25,472.19,2429.63
2025-01,268,11824.67,1022.77,2948.27,9899.17
2025-01,309,10636.46,0.0,2762.14,7874.32
2025-01,174,8746.78,397.81,2055.63,7088.96
2025-01,454,2798.25,514.84,643.11,2669.98
2025-01,276,3973.6,600.33,606.37,3967.56
2025-01,559,2976.7,394.62,564.67,2806.65
2025-01,415,4293.6,464.89,849.0,3909.49
2025-01,281,5167.36,629.49,1112.36,4684.49
2025-01,155,3892.02,226.64,719.08,3399.58
2025-01,148,4414.24,0.0,1119.77,3294.47
2025-01,337,2911.0,0.0,626.48,2284.52
2025-01,388,3101.48,0.0,471.58,2629.9
2025-01,105,4211.37,0.0,609.8,3601.57
2025-01,117,5348.29,635.91,799.57,5184.63
2025-01,68,2876.19,76.58,495.84,2456.93
2025-01,526,3173.75,0.0,395.97,2777.78
2025-01,523,3195.55,587.79,843.42,2939.92
2025-01,106,5259.79,68.2,1300.71,4027.28
2025-01,568,3315.01,7.92,662.32,2660.61
2025-01,44,3364.78,0.0,637.31,2727.47
2025-01,514,10909.13,159.24,2676.38,8391.99
2025-01,251,4757.78,256.56,1290.05,3724.29
2025-01,580,2719.5,570.57,514.97,2775.1
2025-01,375,4298.95,758.7,986.28,4071.37
2025-01,554,5571.13,706.68,930.67,5347.14
2025-01,505,8037.6,273.26,1993.82,6317.04
2025-01,129,4704.78,303.75,1253.21,3755.32
2025-01,301,3350.35,0.0,80.34,3270.01
2025-01,134,6796.01,667.84,1443.3,6020.55
2025-01,372,9031.55,247.91,2101.37,7178.09
2025-01,130,3087.22,293.84,543.56,2837.5
2025-01,14,6283.75,354.72,483.79,6154.68
2025-01,70,8932.86,535.87,2175.42,7293.31
2025-01,600,8061.76,0.0,1819.1,6242.66
2025-01,396,3301.66,455.99,813.94,2943.71
2025-01,57,3214.25,197.07,871.53,2539.79
2025-01,330,5487.58,0.0,1491.95,3995.63
2025-01,519,3626.2,0.0,556.24,3069.96
2025-01,412,3616.77,191.92,707.77,3100.92
2025-01,67,7162.39,0.0,317.26,6845.13
2025-01,423,3796.25,0.0,1049.51,2746.74
2025-01,303,9343.59,609.68,1454.99,8498.28
2025-01,158,6705.29,976.56,274.16,7407.69
2025-02,10,3888.52,355.13,751.74,3491.91
2025-02,462,6211.91,1110.43,225.75,7096.59
2025-02,350,3372.81,76.96,536.18,2913.59
2025-02,192,4874.13,0.0,366.1,4508.03
2025-02,463,3220.42,308.28,459.96,3068.74
2025-02,2,5292.88,1033.16,636.51,5689.53
2025-02,56,8981.03,43.32,1423.25,7601.1
2025-02,15,4421.18,322.96,786.68,3957.46
2025-02,351,5844.0,955.51,1203.02,5596.49
2025-02,544,6721.5,240.98,1456.08,5506.4
2025-02,303,9343.59,0.0,2431.16,6912.43
2025-02,408,2863.84,443.65,579.66,2727.83
2025-02,126,4585.09,295.1,854.57,4025.62
2025-02,39,3128.66,290.4,389.86,3029.2
2025-02,648,3849.03,327.21,601.27,3574.97
2025-02,315,5728.76,442.5,1230.27,4940.99
2025-02,390,4937.22,242.42,1254.15,3925.49
2025-02,349,4893.16,406.69,1087.34,4212.51
2025-02,589,4645.54,740.87,579.31,4807.1
2025-02,238,3462.05,654.63,657.21,3459.47
2025-02,290,2916.36,90.99,488.89,2518.46
2025-02,88,3129.16,244.16,598.85,2774.47
2025-02,171,6507.01,0.0,1305.36,5201.65
2025-02,555,5095.04,369.14,950.26,4513.92
2025-02,28,8268.55,1522.35,1022.96,8767.94
2025-02,395,5746.87,22.05,1251.6,4517.32
2025-02,598,5262.19,281.45,1157.54,4386.1
2025-02,240,8972.82,0.0,657.96,8314.86
2025-02,625,5984.91,1259.27,191.83,7052.35
2025-02,284,9871.14,716.48,1728.81,8858.81
2025-02,138,4300.64,912.19,673.93,4538.9
2025-02,254,3089.37,120.85,565.08,2645.14
2025-02,233,7253.5,458.28,879.68,6832.1
2025-02,137,3020.83,323.82,573.26,2771.39
2025-02,562,3365.78,294.27,263.77,3396.28
2025-02,624,6707.55,655.35,1329.69,6033.21
2025-02,133,5060.8,0.0,1399.34,3661.46
2025-02,70,8932.86,2050.5,1208.82,9774.54
2025-02,253,9488.81,0.0,2605.54,6883.27
2025-02,306,4408.13,183.14,548.03,4043.24
2025-02,525,6279.93,39.25,1719.68,4599.5
2025-02,620,8103.83,0.0,2085.32,6018.51
2025-02,182,5558.69,0.0,1486.11,4072.58
2025-02,153,5731.73,607.07,954.29,5384.51
2025-02,347,6884.15,1211.09,1765.37,6329.87
2025-02,512,6236.58,1199.77,1336.3,6100.05
2025-02,441,3500.87,4.24,724.02,2781.09
2025-02,613,2888.98,479.64,638.84,2729.78
2025-02,637,3417.25,465.7,577.69,3305.26
2025-02,251,4757.78,128.62,710.34,4176.06
2025-02,340,4317.84,0.0,715.06,3602.78
2025-02,187,4944.86,397.98,1258.6,4084.24
2025-02,18,3491.41,362.01,771.2,3082.22
2025-02,475,4678.28,494.76,1054.16,4118.88
2025-02,611,7369.25,573.33,1676.26,6266.32
2025-02,366,6959.59,0.0,1641.07,5318.52
2025-02,447,3546.16,0.0,275.72,3270.44
2025-02,288,7842.03,0.0,235.3,7606.73
2025-02,37,4739.44,86.28,855.01,3970.71
2025-02,119,7473.24,0.0,1035.93,6437.31
2025-02,275,4660.89,495.44,608.56,4547.77
2025-02,644,7825.41,556.56,1028.94,7353.03
2025-02,594,7564.07,992.2,1086.44,7469.83
2025-02,416,15671.71,0.0,2810.31,12861.4
2025-02,632,3004.03,0.0,603.69,2400.34
2025-02,473,15816.5,851.26,2621.66,14046.1
2025-02,49,5558.02,723.29,232.8,6048.51
2025-02,100,2699.6,0.0,502.38,2197.22
2025-02,326,5804.6,1254.13,255.33,6803.4
2025-02,623,7778.26,196.84,1520.71,6454.39
2025-02,249,6054.9,567.7,1591.61,5030.99
2025-02,227,3989.87,426.44,1108.41,3307.9
2025-02,387,6213.67,696.56,1627.55,5282.68
2025-02,501,6515.32,0.0,1410.1,5105.22
2025-02,178,13882.72,2571.44,2854.22,13599.94
2025-02,66,3088.96,514.75,745.38,2858.33
2025-02,378,4308.19,303.36,556.79,4054.76
2025-02,258,3101.32,170.05,476.57,2794.8
2025-02,584,3381.95,116.74,900.93,2597.76
2025-02,301,3350.35,240.38,212.15,3378.58
2025-02,34,5682.16,48.36,1197.99,4532.53
2025-02,458,4595.24,851.41,593.62,4853.03
2025-02,359,5385.48,265.88,1276.39,4374.97
2025-02,183,4451.47,332.84,132.23,4652.08
2025-02,621,5714.13,460.25,291.57,5882.81
2025-02,345,5460.55,336.12,703.6,5093.07
2025-02,527,2853.97,14.51,647.5,2220.98
2025-02,65,5093.7,141.65,623.99,4611.36
2025-02,297,3618.28,307.46,617.94,3307.8
2025-02,465,14546.43,2070.92,2434.44,14182.91
2025-02,494,4733.83,195.23,1127.88,3801.18
2025-02,98,4263.24,0.0,1046.89,3216.35
2025-02,195,3313.93,0.0,584.15,2729.78
2025-02,268,11824.67,639.68,3024.72,9439.63
2025-02,185,10211.46,535.89,2470.49,8276.86
2025-02,549,10088.16,2352.17,779.71,11660.62
2025-02,607,2868.18,61.43,683.12,2246.49
2025-02,477,2475.24,342.1,329.3,2488.04
2025-02,559,2976.7,217.65,673.23,2521.12
2025-02,344,3765.69,357.65,558.28,3565.06
2025-02,199,3555.07,800.36,670.56,3684.87
2025-02,645,6691.4,925.34,1538.85,6077.89
2025-02,36,2863.14,0.0,124.07,2739.07
2025-02,334,3566.51,376.94,621.68,3321.77
2025-02,605,5511.71,0.0,367.32,5144.39
2025-02,231,5664.05,1033.33,1460.68,5236.7
2025-02,265,6149.04,629.85,1601.3,5177.59
2025-02,62,7257.89,971.57,1652.48,6576.98
2025-02,479,8745.52,299.73,1881.64,7163.61
2025-02,191,5356.57,937.77,1292.61,5001.73
2025-02,627,6052.6,57.25,766.12,5343.73
2025-02,636,2552.54,265.98,433.79,2384.73
2025-02,296,3754.0,539.55,520.85,3772.7
2025-02,318,4134.6,0.7,1055.5,3079.8
2025-02,241,5019.06,425.97,1263.62,4181.41
2025-02,530,6549.23,504.88,1587.48,5466.63
2025-02,236,6898.63,1119.35,1175.31,6842.67
2025-02,292,10502.75,155.35,2438.8,8219.3
2025-02,262,4293.67,68.25,789.97,3571.95
2025-02,30,6316.87,916.48,1582.98,5650.37
2025-02,247,7307.15,547.99,1497.88,6357.26
2025-02,467,7229.76,412.03,1031.48,6610.31
2025-02,406,5105.51,113.27,915.16,4303.62
2025-02,551,8974.56,234.86,1338.37,7871.05
2025-02,145,5757.15,1262.47,1439.76,5579.86
2025-02,468,3463.17,124.96,777.35,2810.78
2025-02,273,27358.98,0.0,7157.02,20201.96
2025-02,324,3892.44,140.85,96.81,3936.48
2025-02,279,6611.93,727.68,1539.67,5799.94
2025-02,188,5173.74,722.67,964.05,4932.36
2025-02,365,2902.79,156.56,573.09,2486.26
2025-02,54,7695.88,244.17,2150.21,5789.84
2025-02,353,7970.71,1025.95,1870.11,7126.55
2025-02,362,5818.55,0.0,1054.43,4764.12
2025-02,609,9242.94,196.02,1263.59,8175.37
2025-02,574,7815.86,1014.83,2148.76,6681.93
2025-02,342,3059.42,12.25,610.62,2461.05
2025-02,129,4704.78,365.91,1062.61,4008.08
2025-02,553,4806.43,0.0,916.67,3889.76
2025-02,336,8027.21,270.24,1228.77,7068.68
2025-02,539,3325.9,194.48,510.33,3010.05
2025-02,606,11679.36,1109.6,3180.51,9608.45
2025-02,60,3816.41,118.48,624.32,3310.57
2025-02,41,5410.7,602.41,1020.58,4992.53
2025-02,197,6432.02,1091.78,277.06,7246.74
2025-02,205,4572.93,0.0,632.19,3940.74
2025-02,256,9248.76,1008.19,1590.13,8666.82
2025-02,112,4840.32,457.95,1137.99,4160.28
2025-02,64,9231.8,0.0,2356.35,6875.45
2025-02,393,6892.81,711.26,459.29,7144.78
2025-02,204,2981.22,505.07,736.84,2749.45
2025-02,566,4659.63,152.86,1026.78,3785.71
2025-02,561,6224.7,699.83,1068.48,5856.05
2025-02,583,7242.11,0.0,1634.44,5607.67
2025-02,99,5833.12,1071.94,896.09,6008.97
2025-02,216,3942.63,0.0,559.15,3383.48
2025-02,164,4919.22,732.16,648.09,5003.29
2025-02,210,8347.99,0.0,1154.06,7193.93
2025-02,333,4793.53,0.0,1147.77,3645.76
2025-02,573,17515.38,1034.73,4318.46,14231.65
2025-02,177,5304.79,336.02,845.33,4795.48
2025-02,40,4293.86,566.45,568.99,4291.32
2025-02,486,4762.41,564.68,944.89,4382.2
2025-02,175,4921.34,596.2,657.87,4859.67
2025-02,198,6769.21,309.74,1747.69,5331.26
2025-02,307,8232.16,970.38,1250.6,7951.94
2025-02,631,4860.29,365.39,359.34,4866.34
2025-02,460,5845.29,609.88,1514.17,4941.0
2025-02,132,4356.34,0.0,189.48,4166.86
2025-02,252,3641.21,0.0,627.72,3013.49
2025-02,616,2949.24,224.54,646.81,2526.97
2025-02,4,9770.15,0.0,1336.11,8434.04
2025-02,575,4617.11,0.0,640.32,3976.79
2025-02,579,13292.02,815.16,743.03,13364.15
2025-02,309,10636.46,464.87,1457.55,9643.78
2025-02,642,8514.42,235.09,1352.62,7396.89
2025-02,225,4110.2,726.79,791.01,4045.98
2025-02,102,13090.87,1813.9,1723.47,13181.3
2025-02,213,10427.6,538.09,1975.19,8990.5
2025-02,317,6976.1,540.49,301.64,7214.95
2025-02,436,4614.26,1092.76,984.99,4722.03
2025-02,136,3421.44,321.19,528.76,3213.87
2025-02,448,6587.51,313.84,1537.56,5363.79
2025-02,206,4804.73,296.52,628.1,4473.15
2025-02,401,9038.25,130.87,1219.22,7949.9
2025-02,125,11427.65,898.17,904.11,11421.71
2025-02,519,3626.2,0.0,669.49,2956.71
2025-02,12,7882.72,1180.16,1628.72,7434.16
2025-02,432,10095.91,96.21,579.94,9612.18
2025-02,386,10331.03,1827.34,1944.29,10214.08
2025-02,280,4083.82,0.0,711.43,3372.39
2025-02,27,6301.47,1517.68,1150.55,6668.6
2025-02,300,3700.2,272.43,792.67,3179.96
2025-02,377,3794.87,97.9,620.46,3272.31
2025-02,69,7287.31,543.9,1222.95,6608.26
2025-02,450,6596.91,572.55,900.44,6269.02
2025-02,542,3856.2,116.12,571.64,3400.68
2025-02,116,4805.0,691.36,1061.92,4434.44
2025-02,509,7493.32,807.15,539.74,7760.73
2025-02,67,7162.39,0.0,398.11,6764.28
2025-02,508,5682.08,288.3,865.64,5104.74
2025-02,482,6712.55,829.21,285.88,7255.88
2025-02,181,4564.19,282.73,604.17,4242.75
2025-02,435,8225.83,889.17,1661.9,7453.1
2025-02,186,5097.57,242.37,912.07,4427.87
2025-02,242,4028.08,849.42,114.44,4763.06
2025-02,357,10844.82,1738.85,1402.53,11181.14
2025-02,502,5394.9,757.0,1039.69,5112.21
2025-02,582,11169.56,480.49,1986.92,9663.13
2025-02,476,3173.91,84.43,702.0,2556.34
2025-02,389,3556.47,445.93,703.28,3299.12
2025-02,323,4644.73,0.0,720.67,3924.06
2025-02,291,8533.98,515.07,1605.11,7443.94
2025-02,417,5848.71,345.44,847.31,5346.84
2025-02,221,10866.04,1011.13,1565.34,10311.83
2025-02,622,7895.28,1016.2,987.09,7924.39
2025-02,121,5025.06,0.0,1370.49,3654.57
2025-02,320,4662.39,0.0,1030.47,3631.92
2025-02,250,6331.86,964.66,1324.51,5972.01
2025-02,521,2701.23,0.0,520.57,2180.66
2025-02,246,7373.23,229.02,976.18,6626.07
2025-02,6,2501.56,0.0,587.24,1914.32
2025-02,78,4980.23,246.34,623.06,4603.51
2025-02,379,5547.85,936.86,1466.45,5018.26
2025-02,114,5603.88,0.0,758.79,4845.09
2025-02,103,38223.840000000004,2764.06,6347.02,34640.88
2025-02,110,10617.31,760.82,2646.36,8731.77
2025-02,643,9006.78,731.87,1834.64,7904.01
2025-02,497,5875.61,1099.97,1018.95,5956.63
2025-02,361,6352.11,625.71,952.82,6025.0
2025-02,341,5706.38,228.96,1110.41,4824.93
2025-02,546,3378.43,123.94,711.44,2790.93
2025-02,243,5039.96,495.66,400.36,5135.26
2025-02,461,3342.5,447.92,545.84,3244.58
2025-02,160,3817.78,675.01,849.39,3643.4
2025-02,322,3118.3,289.35,383.11,3024.54
2025-02,123,7489.04,356.8,1718.88,6126.96
2025-02,427,10640.74,163.18,2011.99,8791.93
2025-02,330,5487.58,297.95,1254.75,4530.78
2025-02,505,8037.6,477.12,1345.96,7168.76
2025-02,19,5620.61,685.38,936.83,5369.16
2025-02,286,5049.05,0.0,696.71,4352.34
2025-02,533,10784.6,484.38,2831.93,8437.05
2025-02,513,3076.36,2.12,632.17,2446.31
2025-02,127,4077.11,0.0,548.53,3528.58
2025-02,564,3931.07,371.85,1091.6,3211.32
2025-02,335,7945.72,1645.77,1713.5,7877.99
2025-02,543,3661.63,160.7,708.42,3113.91
2025-02,269,6007.42,300.54,1496.42,4811.54
2025-02,434,3150.14,0.0,873.7,2276.44
2025-02,428,4448.5,111.9,797.27,3763.13
2025-02,391,3505.32,0.0,886.15,2619.17
2025-02,640,9400.92,0.0,2626.71,6774.21
2025-02,53,6474.05,1023.95,814.27,6683.73
2025-02,304,8691.76,1299.41,679.81,9311.36
2025-02,471,4543.76,168.74,1239.77,3472.73
2025-02,276,3973.6,829.75,1033.02,3770.33
2025-02,237,3802.72,0.0,778.89,3023.83
2025-02,518,4943.5,204.61,786.45,4361.66
2025-02,604,8883.25,131.34,1221.5,7793.09
2025-02,14,6283.75,682.99,358.33,6608.41
2025-02,331,4238.85,564.79,840.64,3963.0
2025-02,212,6519.86,0.0,1112.49,5407.37
2025-02,135,5193.74,297.97,940.03,4551.68
2025-02,208,6982.2,851.53,1682.18,6151.55
2025-02,523,3195.55,221.51,671.71,2745.35
2025-02,83,4791.08,0.0,921.02,3870.06
2025-02,94,5259.51,721.81,1337.11,4644.21
2025-02,383,4517.12,0.0,1156.62,3360.5
2025-02,590,11063.22,1500.97,1562.05,11002.14
2025-02,499,15848.55,0.0,987.6,14860.95
2025-02,151,2943.87,0.0,565.45,2378.42
2025-02,593,4241.94,0.0,706.96,3534.98
2025-02,420,5777.65,309.33,902.25,5184.73
2025-02,293,2822.5,293.84,557.29,2559.05
2025-02,23,7599.15,302.63,1908.4,5993.38
2025-02,565,4278.97,1139.24,554.4,4863.81
2025-02,496,2757.57,192.05,404.1,2545.52
2025-02,169,8446.47,0.0,1347.36,7099.11
2025-02,92,6431.18,642.9,1058.72,6015.36
2025-02,267,7818.91,1124.62,533.77,8409.76
2025-02,97,3628.6,180.32,604.18,3204.74
2025-02,96,2531.79,0.0,591.44,1940.35
2025-02,577,6559.19,0.0,1641.35,4917.84
2025-02,610,5518.89,673.53,1098.73,5093.69
2025-02,209,5410.24,234.98,787.68,4857.54
2025-02,144,6951.71,42.99,1042.02,5952.68
2025-02,568,3315.01,566.33,503.09,3378.25
2025-02,529,4680.37,169.06,1270.75,3578.68
2025-02,600,8061.76,262.29,1202.93,7121.12
2025-02,537,3915.28,732.01,901.23,3746.06
2025-02,588,4691.65,0.0,362.56,4329.09
2025-02,44,3364.78,0.0,861.64,2503.14
2025-02,487,5801.85,0.0,1398.49,4403.36
2025-02,641,7879.65,1525.19,1180.06,8224.78
2025-02,602,2878.59,0.0,756.64,2121.95
2025-02,647,3068.11,656.31,697.01,3027.41
2025-02,193,6246.05,220.7,992.11,5474.64
2025-02,444,5924.67,660.88,1495.61,5089.94
2025-02,146,9100.64,897.1,1166.92,8830.82
2025-02,165,6768.78,972.47,1887.31,5853.94
2025-02,511,3800.04,218.34,604.57,3413.81
2025-02,495,8628.22,1601.45,1594.66,8635.01
2025-02,158,6705.29,532.07,365.53,6871.83
2025-02,370,13755.58,0.0,2527.09,11228.49
2025-02,484,7475.51,0.0,1203.86,6271.65
2025-02,455,10091.2,0.0,1326.25,8764.95
2025-02,113,3870.18,562.21,703.67,3728.72
2025-02,429,4056.19,0.0,169.04,3887.15
2025-02,29,5277.32,805.08,637.7,5444.7
2025-02,115,7039.53,0.0,1022.9,6016.63
2025-02,1,5988.22,709.73,299.73,6398.22
2025-02,194,6416.27,94.96,173.83,6337.4
2025-02,244,4218.6,717.11,523.51,4412.2
2025-02,131,2570.01,238.46,605.7,2202.77
2025-02,248,5545.61,67.98,1098.32,4515.27
2025-02,628,5558.03,386.41,1028.55,4915.89
2025-02,457,3985.02,421.34,509.37,3896.99
2025-02,179,3999.34,231.57,1094.79,3136.12
2025-02,170,6321.38,55.85,1720.5,4656.73
2025-02,75,4335.2,502.89,840.16,3997.93
2025-02,200,7220.55,0.0,1768.19,5452.36
2025-02,85,13596.82,0.0,1752.86,11843.96
2025-02,557,6253.23,0.0,1440.37,4812.86
2025-02,287,3430.97,327.36,606.54,3151.79
2025-02,554,5571.13,372.6,850.68,5093.05
2025-02,122,4688.84,456.9,137.09,5008.65
2025-02,308,6622.41,0.0,1779.83,4842.58
2025-02,120,9989.41,0.0,684.65,9304.76
2025-02,597,8404.17,548.33,1283.63,7668.87
2025-02,166,3941.75,330.32,967.71,3304.36
2025-02,299,4484.7,40.85,801.94,3723.61
2025-02,42,4044.55,700.22,247.77,4497.0
2025-02,55,6574.61,0.0,1323.81,5250.8
2025-02,452,13414.54,751.41,3650.08,10515.87
2025-02,437,3130.6,0.0,829.67,2300.93
2025-02,143,9423.25,1977.17,2477.45,8922.97
2025-02,358,3737.33,0.0,723.88,3013.45
2025-02,491,4345.6,893.51,127.89,5111.22
2025-02,507,10069.09,551.4,2011.65,8608.84
2025-02,586,7184.02,401.6,1919.11,5666.51
2025-02,277,7083.96,1023.82,1430.84,6676.94
2025-02,118,6860.33,0.0,1517.74,5342.59
2025-02,201,3595.99,422.27,642.22,3376.04
2025-02,403,10663.43,0.0,2686.0,7977.43
2025-02,650,5782.45,461.15,952.62,5290.98
2025-02,369,2460.99,397.61,369.32,2489.28
2025-02,368,10058.25,786.63,2767.83,8077.05
2025-02,35,4145.01,64.42,942.88,3266.55
2025-02,282,12363.83,328.44,2285.39,10406.88
2025-02,608,6101.14,253.89,965.42,5389.61
2025-02,430,8128.16,388.75,2242.47,6274.44
2025-02,531,3323.54,19.53,857.55,2485.52
2025-02,445,3721.4,545.15,680.02,3586.53
2025-02,128,5146.92,27.68,1194.34,3980.26
2025-02,397,5952.76,226.25,1014.79,5164.22
2025-02,472,4975.15,522.79,876.21,4621.73
2025-02,327,9975.97,289.39,1626.33,8639.03
2025-02,81,4496.66,0.0,1018.57,3478.09
2025-02,111,8511.69,0.0,1603.5,6908.19
2025-02,614,5272.35,1273.87,761.08,5785.14
2025-02,398,8111.27,15.74,1932.42,6194.59
2025-02,230,4175.41,154.0,1002.62,3326.79
2025-02,80,4016.59,764.01,944.22,3836.38
2025-02,633,7676.09,0.0,342.62,7333.47
2025-02,474,3460.84,0.0,628.07,2832.77
2025-02,154,5817.92,631.93,867.21,5582.64
2025-02,442,11539.1,2789.29,243.49,14084.9
2025-02,415,4293.6,557.29,770.35,4080.54
2025-02,149,5099.08,0.0,776.64,4322.44
2025-02,385,6333.69,27.6,1616.1,4745.19
2025-02,485,12002.85,1430.63,2978.08,10455.4
2025-02,503,7915.06,0.0,1332.86,6582.2
2025-02,139,5922.38,0.0,1482.18,4440.2
2025-02,639,8083.16,629.47,2090.3,6622.33
2025-02,312,9341.89,832.63,1452.68,8721.84
2025-02,337,2911.0,208.39,790.87,2328.52
2025-02,325,7349.13,0.0,1215.48,6133.65
2025-02,124,4251.05,0.0,924.58,3326.47
2025-02,352,4524.08,342.1,1126.55,3739.63
2025-02,630,4094.02,427.72,850.29,3671.45
2025-02,38,4976.73,507.63,1152.63,4331.73
2025-02,426,4781.89,0.0,778.45,4003.44
2025-02,314,3118.73,134.74,397.17,2856.3
2025-02,438,9917.47,1732.47,2036.74,9613.2
2025-02,218,3198.32,0.0,717.28,2481.04
2025-02,294,10448.67,1846.14,2923.39,9371.42
2025-02,228,6393.23,1170.44,1483.62,6080.05
2025-02,21,4570.46,147.29,753.23,3964.52
2025-02,217,5085.05,384.24,848.79,4620.5
2025-02,560,7466.79,351.19,936.92,6881.06
2025-02,504,6243.85,0.0,323.1,5920.75
2025-02,310,4836.67,269.34,815.69,4290.32
2025-02,558,9060.14,759.12,2287.88,7531.38
2025-02,360,6666.43,701.43,1018.16,6349.7
2025-02,381,5253.59,0.0,1068.45,4185.14
2025-02,17,10517.41,0.0,2319.96,8197.45
2025-02,375,4298.95,452.76,1086.0,3665.71
2025-02,591,4190.19,5.51,768.98,3426.72
2025-02,418,5115.25,808.07,692.89,5230.43
2025-02,421,4853.12,543.08,1354.5,4041.7
2025-02,492,4419.9,757.05,1145.16,4031.79
2025-02,305,7380.16,1657.03,231.42,8805.77
2025-02,536,5838.52,1762.8,162.91,7438.41
2025-02,371,6048.12,0.0,801.11,5247.01
2025-02,140,5968.01,876.7,1223.42,5621.29
2025-02,626,3331.15,345.65,856.99,2819.81
2025-02,459,5907.36,542.84,1016.41,5433.79
2025-02,22,8563.27,1280.0,1436.04,8407.23
2025-02,93,4642.07,633.75,903.52,4372.3
2025-02,196,5107.18,709.95,1161.36,4655.77
2025-02,515,3306.53,217.84,544.7,2979.67
2025-02,478,4103.26,517.04,868.81,3751.49
2025-02,74,3079.9,0.0,656.57,2423.33
2025-02,384,5092.04,725.96,1113.54,4704.46
2025-02,163,10796.13,317.03,806.32,10306.84
2025-02,222,4293.32,600.57,909.75,3984.14
2025-02,245,6751.63,492.26,1801.01,5442.88
2025-02,46,4842.82,662.31,877.36,4627.77
2025-02,348,8373.47,1011.33,1664.75,7720.05
2025-02,363,3765.94,194.38,816.48,3143.84
2025-02,556,3495.06,293.91,857.19,2931.78
2025-02,184,18411.06,706.29,3479.01,15638.34
2025-02,563,6731.51,1132.48,1727.09,6136.9
2025-02,107,6365.13,0.0,1007.9,5357.23
2025-02,570,4429.54,843.76,747.92,4525.38
2025-02,595,5210.54,786.78,1386.22,4611.1
2025-02,33,4661.01,722.14,909.07,4474.08
2025-02,400,5932.07,800.93,1234.42,5498.58
2025-02,372,9031.55,0.0,1375.64,7655.91
2025-02,592,5786.91,479.73,1301.82,4964.82
2025-02,161,3765.81,385.88,571.27,3580.42
2025-02,346,4092.53,169.16,905.03,3356.66
2025-02,364,6578.93,1665.09,333.95,7910.07
2025-02,329,3994.85,110.84,505.69,3600.0
2025-02,167,3751.39,746.61,103.68,4394.32
2025-02,157,6441.33,0.0,282.46,6158.87
2025-02,285,10690.98,769.09,2606.34,8853.73
2025-02,571,7137.18,0.0,958.32,6178.86
2025-02,500,9361.07,925.76,1929.64,8357.19
2025-02,156,8706.88,0.0,2322.56,6384.32
2025-02,440,6080.95,0.0,839.11,5241.84
2025-02,578,7654.65,621.0,1433.18,6842.47
2025-02,105,4211.37,637.19,739.81,4108.75
2025-02,402,5423.69,0.0,769.77,4653.92
2025-02,439,10290.73,0.0,2340.51,7950.22
2025-02,82,7797.01,57.46,259.38,7595.09
2025-02,451,4398.93,0.0,160.89,4238.04
2025-02,481,8528.87,157.13,1611.71,7074.29
2025-02,264,3098.56,217.1,423.77,2891.89
2025-02,26,3677.01,678.17,687.14,3668.04
2025-02,634,3094.81,0.0,465.34,2629.47
2025-02,134,6796.01,472.96,1816.85,5452.12
2025-02,108,4592.54,631.4,938.34,4285.6
2025-02,522,3091.8,178.39,402.25,2867.94
2025-02,541,7953.27,596.6,1012.26,7537.61
2025-02,152,5854.04,0.0,948.13,4905.91
2025-02,43,8391.12,1370.39,1810.92,7950.59
2025-02,316,9878.66,1030.45,2128.13,8780.98
2025-02,638,5029.96,0.0,641.41,4388.55
2025-02,155,3892.02,583.56,710.99,3764.59
2025-02,52,4379.2,366.37,1172.93,3572.64
2025-02,8,5603.17,17.19,1458.71,4161.65
2025-02,388,3101.48,537.95,806.01,2833.42
2025-02,587,12669.81,51.42,2999.57,9721.66
2025-02,469,5804.27,0.0,1393.41,4410.86
2025-02,411,15443.8,0.0,3851.32,11592.48
2025-02,526,3173.75,341.72,528.61,2986.86
2025-02,68,2876.19,44.93,392.54,2528.58
2025-02,419,8068.76,525.83,1631.8,6962.79
2025-02,464,9012.31,227.85,2057.94,7182.22
2025-02,321,3482.19,417.81,831.45,3068.55
2025-02,424,2923.17,602.22,584.34,2941.05
2025-02,580,2719.5,0.0,525.97,2193.53
2025-02,207,11951.87,533.19,2056.15,10428.91
2025-02,278,8358.97,182.8,1130.27,7411.5
2025-02,190,6973.83,745.5,1633.84,6085.49
2025-02,13,3121.8,131.41,864.37,2388.84
2025-02,396,3301.66,856.67,623.32,3535.01
2025-02,47,3664.92,229.23,626.2,3267.95
2025-02,454,2798.25,174.54,411.3,2561.49
2025-02,7,4761.6,61.23,933.57,3889.26
2025-02,24,7140.38,1598.76,1306.91,7432.23
2025-02,545,3053.26,176.17,521.03,2708.4
2025-02,3,4744.18,583.57,176.27,5151.48
