venda_id,data,cliente_id,canal,loja,forma_pagamento,cupom,frete,status
280,2025-01-27,1331,Online,E-commerce,Cartão Débito,SEM_CUPOM,56.47,Concluída
281,2025-09-27,953,Online,E-commerce,Cartão Crédito,SEM_CUPOM,40.8,Concluída
282,2025-05-17,240,Online,E-commerce,Dinheiro,SEM_CUPOM,38.55,Concluída
283,2025-09-25,1021,Online,E-commerce,PIX,SEM_CUPOM,14.55,Concluída
284,2025-01-16,56,Online,E-commerce,PIX,SEM_CUPOM,38.75,Cancelada
285,2025-11-27,347,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
286,2025-04-29,186,Presencial,Loja 01 - Centro,Cartão Crédito,FRETEGRATIS,0.0,Cancelada
287,2025-10-18,1478,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
288,2025-12-26,553,Online,E-commerce,PIX,SEM_CUPOM,11.73,Concluída
289,2025-07-25,838,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
290,2025-05-09,1186,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
291,2025-05-01,1455,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
292,2025-09-21,1494,Online,E-commerce,PIX,FRETEGRATIS,22.17,Concluída
293,2025-01-03,247,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
294,2025-02-26,591,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Devolvida
295,2025-09-06,608,Online,E-commerce,Cartão Débito,SEM_CUPOM,37.99,Concluída
296,2025-01-10,1195,Online,E-commerce,Dinheiro,SEM_CUPOM,2.95,Cancelada
297,2025-04-22,504,Online,E-commerce,PIX,SEM_CUPOM,20.24,Concluída
298,2025-09-06,347,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
299,2025-04-07,1133,Online,E-commerce,PIX,SEM_CUPOM,5.75,Concluída
300,2025-12-24,743,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
301,2026-01-10,1122,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
302,2025-01-13,570,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
303,2025-03-08,730,Presencial,Loja 02 - Shopping,Cartão Débito,PROMO10,0.0,Concluída
304,2025-12-15,14,Online,E-commerce,Dinheiro,SEM_CUPOM,10.66,Concluída
305,2025-01-13,25,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
306,2025-07-06,1,Online,E-commerce,PIX,SEM_CUPOM,22.89,Concluída
307,2025-12-31,263,Online,E-commerce,Cartão Débito,PROMO10,45.03,Concluída
308,2025-08-15,522,Presencial,Loja 01 - Centro,Cartão Débito,BLACK15,0.0,Concluída
309,2025-04-28,76,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
310,2025-01-03,242,Online,E-commerce,Cartão Crédito,SEM_CUPOM,17.38,Concluída
311,2025-06-01,1271,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
312,2025-07-28,1282,Presencial,Loja 03 - Bairro,Cartão Débito,FRETEGRATIS,0.0,Concluída
313,2025-02-01,435,Presencial,Loja 01 - Centro,Cartão Débito,BLACK15,0.0,Concluída
314,2025-07-22,1420,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
315,2025-06-05,177,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
316,2025-05-06,48,Online,E-commerce,Cartão Crédito,SEM_CUPOM,1.31,Cancelada
317,2026-01-09,532,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
318,2025-12-10,398,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
319,2025-09-24,116,Online,E-commerce,Cartão Crédito,PROMO10,25.94,Concluída
320,2025-08-15,1272,Online,E-commerce,Boleto,CLIENTEVIP,14.37,Concluída
321,2025-07-01,1469,Online,E-commerce,Cartão Débito,PROMO10,50.59,Concluída
322,2025-01-28,406,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
323,2025-04-29,473,Online,E-commerce,PIX,SEM_CUPOM,53.43,Concluída
324,2025-01-05,1078,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
325,2025-05-21,1400,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
326,2025-07-01,431,Online,E-commerce,PIX,SEM_CUPOM,43.61,Concluída
327,2025-08-23,1025,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
328,2025-05-17,35,Online,E-commerce,PIX,SEM_CUPOM,39.84,Cancelada
329,2025-04-08,850,Online,E-commerce,Dinheiro,SEM_CUPOM,47.49,Concluída
330,2025-09-30,1481,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
331,2025-02-28,714,Presencial,Loja 02 - Shopping,Boleto,BLACK15,0.0,Concluída
332,2025-02-18,963,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
333,2025-09-25,1032,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
334,2025-08-13,949,Online,E-commerce,Cartão Crédito,SEM_CUPOM,24.44,Concluída
335,2025-11-30,1030,Online,E-commerce,Cartão Crédito,SEM_CUPOM,42.32,Devolvida
336,2025-10-11,1331,Online,E-commerce,Cartão Débito,CLIENTEVIP,27.28,Concluída
337,2025-12-13,16,Online,E-commerce,Boleto,SEM_CUPOM,27.94,Concluída
338,2025-09-13,1327,Presencial,Loja 02 - Shopping,Boleto,FRETEGRATIS,0.0,Concluída
339,2025-11-20,1362,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
340,2025-03-06,1357,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
341,2025-07-23,552,Online,E-commerce,Cartão Crédito,FRETEGRATIS,51.27,Concluída
342,2025-12-29,875,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
343,2025-10-30,530,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
344,2025-06-04,1261,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
345,2025-12-22,610,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
346,2025-05-01,470,Online,E-commerce,Cartão Débito,SEM_CUPOM,51.42,Concluída
347,2025-01-09,1028,Online,E-commerce,PIX,BLACK15,26.03,Concluída
348,2025-11-02,75,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Concluída
349,2025-06-08,565,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
350,2025-01-14,310,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
351,2025-03-20,561,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
352,2025-01-28,674,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
353,2026-01-18,96,Online,E-commerce,PIX,SEM_CUPOM,60.91,Concluída
354,2025-11-22,1297,Online,E-commerce,PIX,SEM_CUPOM,35.2,Concluída
355,2025-12-23,625,Online,E-commerce,Cartão Crédito,SEM_CUPOM,31.67,Concluída
356,2025-03-11,539,Online,E-commerce,PIX,SEM_CUPOM,32.6,Concluída
357,2025-11-05,225,Presencial,Loja 03 - Bairro,Cartão Crédito,CLIENTEVIP,0.0,Concluída
358,2025-08-05,1494,Online,E-commerce,PIX,SEM_CUPOM,50.66,Concluída
359,2025-04-24,1284,Online,E-commerce,PIX,CLIENTEVIP,62.89,Concluída
360,2025-09-14,723,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
361,2026-01-01,502,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
362,2025-06-26,702,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
363,2025-01-12,1442,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
364,2025-11-20,333,Presencial,Loja 01 - Centro,Cartão Débito,PROMO10,0.0,Concluída
365,2025-03-14,1027,Presencial,Loja 01 - Centro,Boleto,FRETEGRATIS,0.0,Concluída
366,2025-03-12,1356,Online,E-commerce,PIX,PROMO10,44.85,Concluída
367,2025-08-25,1135,Online,E-commerce,Boleto,FRETEGRATIS,22.18,Concluída
368,2025-11-03,1306,Online,E-commerce,Cartão Débito,SEM_CUPOM,33.59,Concluída
369,2025-11-01,1422,Online,E-commerce,Cartão Débito,CLIENTEVIP,19.97,Concluída
370,2025-11-30,90,Online,E-commerce,Boleto,BLACK15,42.49,Concluída
371,2025-12-06,359,Presencial,Loja 01 - Centro,PIX,FRETEGRATIS,0.0,Concluída
372,2025-02-19,217,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
373,2025-04-26,851,Online,E-commerce,Cartão Crédito,FRETEGRATIS,64.95,Concluída
374,2025-10-04,612,Online,E-commerce,Cartão Débito,SEM_CUPOM,56.22,Concluída
375,2025-05-31,62,Online,E-commerce,PIX,SEM_CUPOM,30.73,Concluída
376,2025-10-02,837,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
377,2025-06-24,152,Online,E-commerce,Dinheiro,SEM_CUPOM,22.24,Concluída
378,2025-06-23,611,Presencial,Loja 02 - Shopping,Cartão Crédito,FRETEGRATIS,0.0,Concluída
379,2025-01-11,550,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
380,2025-08-22,1341,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
381,2025-11-28,1024,Online,E-commerce,Cartão Crédito,SEM_CUPOM,29.43,Concluída
382,2025-11-11,937,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
383,2025-05-10,1248,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
384,2025-09-17,271,Online,E-commerce,Dinheiro,PROMO10,20.56,Concluída
385,2025-03-18,385,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
386,2025-09-01,1129,Online,E-commerce,PIX,PROMO10,64.46,Concluída
387,2025-06-07,1124,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
388,2025-12-22,33,Online,E-commerce,PIX,SEM_CUPOM,13.12,Concluída
389,2025-09-30,337,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
390,2025-01-29,341,Online,E-commerce,Cartão Crédito,SEM_CUPOM,52.63,Concluída
391,2025-12-01,10,Online,E-commerce,Cartão Débito,PROMO10,26.93,Concluída
392,2025-10-06,992,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
393,2025-03-24,82,Online,E-commerce,Boleto,PROMO10,42.36,Concluída
394,2025-04-19,1263,Online,E-commerce,Boleto,PROMO10,59.98,Concluída
395,2025-03-08,879,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
396,2025-04-30,1143,Online,E-commerce,Cartão Crédito,BLACK15,38.49,Concluída
397,2025-12-29,746,Online,E-commerce,Boleto,PROMO10,40.09,Concluída
398,2025-12-13,1456,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
399,2025-07-31,406,Online,E-commerce,Cartão Crédito,SEM_CUPOM,2.34,Concluída
400,2025-05-20,837,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
401,2025-05-21,10,Online,E-commerce,PIX,SEM_CUPOM,8.37,Concluída
402,2026-01-03,1250,Online,E-commerce,Dinheiro,SEM_CUPOM,35.13,Concluída
403,2025-03-18,853,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
404,2025-10-18,264,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
405,2026-01-18,1227,Online,E-commerce,PIX,SEM_CUPOM,24.09,Concluída
406,2025-11-25,1484,Online,E-commerce,Cartão Crédito,SEM_CUPOM,39.59,Concluída
407,2025-10-04,103,Presencial,Loja 01 - Centro,Boleto,PROMO10,0.0,Concluída
408,2025-12-12,1269,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Cancelada
409,2025-03-25,1105,Online,E-commerce,Boleto,SEM_CUPOM,24.98,Concluída
410,2026-01-13,532,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
411,2025-02-05,952,Online,E-commerce,Dinheiro,SEM_CUPOM,11.37,Concluída
412,2025-01-06,1179,Online,E-commerce,Boleto,SEM_CUPOM,51.79,Concluída
413,2025-03-18,720,Online,E-commerce,PIX,SEM_CUPOM,54.93,Concluída
414,2025-08-22,1000,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
415,2025-04-06,73,Online,E-commerce,PIX,SEM_CUPOM,62.92,Concluída
416,2025-09-01,1388,Online,E-commerce,Cartão Crédito,SEM_CUPOM,13.05,Concluída
417,2025-02-12,1386,Online,E-commerce,PIX,SEM_CUPOM,20.25,Devolvida
418,2025-09-25,316,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
419,2025-03-30,717,Online,E-commerce,Dinheiro,SEM_CUPOM,18.25,Concluída
420,2025-07-21,359,Online,E-commerce,Cartão Débito,SEM_CUPOM,60.46,Concluída
421,2025-02-14,600,Online,E-commerce,Cartão Crédito,FRETEGRATIS,38.83,Concluída
422,2026-01-08,413,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
423,2025-05-26,1293,Presencial,Loja 01 - Centro,Cartão Crédito,BLACK15,0.0,Concluída
424,2025-08-21,1043,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
425,2025-07-06,1269,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
426,2025-08-17,1190,Online,E-commerce,PIX,FRETEGRATIS,59.96,Concluída
427,2025-06-24,1091,Online,E-commerce,Boleto,SEM_CUPOM,57.87,Concluída
428,2025-01-29,250,Online,E-commerce,PIX,CLIENTEVIP,15.94,Concluída
429,2025-11-15,1245,Presencial,Loja 03 - Bairro,PIX,BLACK15,0.0,Concluída
430,2025-09-04,1175,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
431,2025-04-08,187,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
432,2025-02-02,132,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
433,2025-12-07,1142,Online,E-commerce,PIX,SEM_CUPOM,27.81,Concluída
434,2025-05-08,586,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
435,2025-12-15,493,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
436,2025-10-22,595,Online,E-commerce,Cartão Crédito,SEM_CUPOM,26.89,Concluída
437,2026-01-04,1302,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
438,2025-09-11,546,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
439,2025-03-11,556,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
440,2025-01-14,599,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
441,2025-04-05,82,Online,E-commerce,Cartão Crédito,FRETEGRATIS,31.65,Concluída
442,2025-06-18,57,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
443,2025-08-28,622,Online,E-commerce,Dinheiro,SEM_CUPOM,64.85,Concluída
444,2025-12-11,26,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
445,2025-02-24,1136,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
446,2025-09-01,637,Online,E-commerce,Cartão Débito,SEM_CUPOM,11.3,Concluída
447,2025-02-02,752,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
448,2025-07-04,505,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
449,2025-01-29,1146,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
450,2025-05-24,642,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
451,2025-08-21,53,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
452,2025-10-11,733,Online,E-commerce,Cartão Crédito,SEM_CUPOM,50.21,Concluída
453,2025-11-05,266,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
454,2025-07-21,893,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
455,2025-04-10,846,Presencial,Loja 02 - Shopping,Cartão Débito,BLACK15,0.0,Concluída
456,2025-12-17,712,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
457,2025-12-25,578,Online,E-commerce,Boleto,BLACK15,14.8,Devolvida
458,2026-01-07,894,Online,E-commerce,PIX,SEM_CUPOM,48.06,Concluída
459,2025-11-01,1021,Online,E-commerce,Cartão Crédito,SEM_CUPOM,13.18,Concluída
460,2025-10-26,1318,Presencial,Loja 03 - Bairro,Cartão Crédito,PROMO10,0.0,Concluída
461,2025-01-30,1444,Presencial,Loja 01 - Centro,Dinheiro,PROMO10,0.0,Concluída
462,2025-08-08,125,Online,E-commerce,Cartão Crédito,SEM_CUPOM,34.26,Concluída
463,2025-06-06,990,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
464,2025-04-10,127,Presencial,Loja 02 - Shopping,Dinheiro,SEM_CUPOM,0.0,Concluída
465,2025-01-27,627,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
466,2025-03-23,1112,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
467,2025-12-18,814,Online,E-commerce,Cartão Crédito,SEM_CUPOM,43.41,Concluída
468,2025-12-15,1212,Online,E-commerce,Cartão Crédito,BLACK15,28.07,Concluída
469,2025-10-13,1370,Online,E-commerce,Dinheiro,SEM_CUPOM,62.8,Concluída
470,2025-02-09,1461,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
471,2025-09-21,1010,Online,E-commerce,Cartão Débito,SEM_CUPOM,45.86,Concluída
472,2025-02-18,1011,Online,E-commerce,Cartão Crédito,PROMO10,10.23,Concluída
473,2025-09-20,1205,Online,E-commerce,Dinheiro,CLIENTEVIP,24.19,Concluída
474,2025-01-13,350,Presencial,Loja 01 - Centro,Cartão Crédito,PROMO10,0.0,Concluída
475,2025-04-20,453,Online,E-commerce,PIX,SEM_CUPOM,20.41,Concluída
476,2025-02-17,512,Presencial,Loja 03 - Bairro,Cartão Débito,PROMO10,0.0,Concluída
477,2025-12-25,1117,Online,E-commerce,Dinheiro,CLIENTEVIP,19.21,Concluída
478,2025-08-07,527,Online,E-commerce,Dinheiro,SEM_CUPOM,13.76,Concluída
479,2025-12-21,210,Online,E-commerce,PIX,SEM_CUPOM,12.07,Concluída
480,2025-01-08,1198,Online,E-commerce,Cartão Crédito,SEM_CUPOM,56.56,Concluída
481,2025-10-11,1125,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
482,2025-07-04,892,Online,E-commerce,Cartão Crédito,FRETEGRATIS,64.31,Concluída
483,2025-06-30,1323,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
484,2025-12-02,1188,Online,E-commerce,PIX,SEM_CUPOM,10.4,Concluída
485,2025-01-19,1351,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Devolvida
486,2025-12-29,390,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
487,2025-01-11,175,Online,E-commerce,PIX,FRETEGRATIS,51.43,Concluída
488,2025-05-20,513,Online,E-commerce,Dinheiro,SEM_CUPOM,14.79,Concluída
489,2025-02-23,1245,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
490,2025-07-20,1388,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
491,2025-08-17,165,Presencial,Loja 02 - Shopping,Cartão Crédito,SEM_CUPOM,0.0,Concluída
492,2025-09-04,1284,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
493,2025-11-03,718,Presencial,Loja 03 - Bairro,Cartão Débito,FRETEGRATIS,0.0,Concluída
494,2025-10-16,1227,Online,E-commerce,Boleto,SEM_CUPOM,33.91,Devolvida
495,2025-12-31,1024,Presencial,Loja 02 - Shopping,PIX,SEM_CUPOM,0.0,Concluída
496,2025-06-22,91,Presencial,Loja 01 - Centro,Dinheiro,SEM_CUPOM,0.0,Cancelada
497,2025-03-09,727,Online,E-commerce,PIX,SEM_CUPOM,12.81,Concluída
498,2025-03-01,134,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
499,2025-04-16,510,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Devolvida
500,2025-08-20,1137,Presencial,Loja 02 - Shopping,Cartão Débito,SEM_CUPOM,0.0,Concluída
501,2025-01-21,1026,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
502,2026-01-02,1057,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
503,2026-01-15,992,Online,E-commerce,PIX,SEM_CUPOM,17.62,Concluída
504,2025-03-05,23,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
505,2025-10-27,875,Online,E-commerce,PIX,PROMO10,26.7,Concluída
506,2025-08-17,728,Online,E-commerce,PIX,SEM_CUPOM,45.83,Concluída
507,2025-07-04,793,Online,E-commerce,Cartão Crédito,FRETEGRATIS,30.81,Concluída
508,2025-10-10,320,Online,E-commerce,PIX,PROMO10,52.65,Concluída
509,2025-08-10,1059,Online,E-commerce,Cartão Crédito,SEM_CUPOM,6.28,Concluída
510,2025-05-05,912,Online,E-commerce,Cartão Débito,SEM_CUPOM,37.17,Concluída
511,2025-08-04,605,Presencial,Loja 02 - Shopping,PIX,CLIENTEVIP,0.0,Concluída
512,2025-02-22,85,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
513,2025-04-08,104,Online,E-commerce,Cartão Débito,SEM_CUPOM,6.94,Concluída
514,2026-01-09,539,Online,E-commerce,Cartão Crédito,SEM_CUPOM,7.66,Concluída
515,2025-03-13,807,Online,E-commerce,Cartão Crédito,BLACK15,20.08,Concluída
516,2025-08-18,1496,Online,E-commerce,Cartão Débito,SEM_CUPOM,6.82,Concluída
517,2025-04-25,1086,Online,E-commerce,Cartão Crédito,BLACK15,50.4,Concluída
518,2025-06-28,729,Online,E-commerce,Cartão Crédito,SEM_CUPOM,32.98,Concluída
519,2025-04-05,449,Online,E-commerce,Boleto,SEM_CUPOM,41.9,Concluída
520,2025-08-07,253,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
521,2025-08-03,212,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
522,2025-08-26,108,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
523,2025-04-29,1368,Presencial,Loja 01 - Centro,Boleto,PROMO10,0.0,Concluída
524,2025-08-11,24,Presencial,Loja 02 - Shopping,Cartão Crédito,PROMO10,0.0,Concluída
525,2025-10-07,1296,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
526,2025-10-04,876,Online,E-commerce,PIX,SEM_CUPOM,3.66,Concluída
527,2025-08-07,928,Presencial,Loja 01 - Centro,PIX,SEM_CUPOM,0.0,Concluída
528,2025-04-25,1438,Online,E-commerce,Cartão Crédito,SEM_CUPOM,14.61,Cancelada
529,2025-07-24,1180,Presencial,Loja 03 - Bairro,Boleto,FRETEGRATIS,0.0,Concluída
530,2025-07-26,221,Online,E-commerce,PIX,SEM_CUPOM,34.01,Concluída
531,2026-01-01,1454,Presencial,Loja 03 - Bairro,Dinheiro,BLACK15,0.0,Concluída
532,2025-05-25,265,Online,E-commerce,Cartão Débito,SEM_CUPOM,5.33,Concluída
533,2025-05-04,854,Online,E-commerce,Boleto,SEM_CUPOM,10.44,Concluída
534,2025-10-15,961,Presencial,Loja 02 - Shopping,Boleto,SEM_CUPOM,0.0,Concluída
535,2025-09-01,367,Online,E-commerce,PIX,SEM_CUPOM,1.42,Concluída
536,2025-06-14,946,Online,E-commerce,Cartão Crédito,SEM_CUPOM,59.25,Concluída
537,2025-01-01,959,Online,E-commerce,PIX,SEM_CUPOM,28.03,Concluída
538,2025-09-28,1470,Presencial,Loja 01 - Centro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
539,2025-10-10,1372,Online,E-commerce,PIX,SEM_CUPOM,2.93,Concluída
540,2025-12-24,600,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
541,2025-07-12,1036,Presencial,Loja 02 - Shopping,Boleto,FRETEGRATIS,0.0,Concluída
542,2025-07-17,1232,Presencial,Loja 01 - Centro,PIX,FRETEGRATIS,0.0,Concluída
543,2025-03-22,40,Presencial,Loja 03 - Bairro,Cartão Crédito,SEM_CUPOM,0.0,Concluída
544,2025-06-26,1028,Presencial,Loja 01 - Centro,Cartão Débito,SEM_CUPOM,0.0,Concluída
545,2025-01-01,1376,Online,E-commerce,Cartão Débito,SEM_CUPOM,29.93,Concluída
546,2025-07-12,181,Online,E-commerce,Dinheiro,BLACK15,57.69,Concluída
547,2025-09-29,1131,Online,E-commerce,PIX,PROMO10,12.35,Concluída
548,2025-10-29,91,Presencial,Loja 01 - Centro,PIX,PROMO10,0.0,Concluída
549,2025-09-12,603,Online,E-commerce,Boleto,PROMO10,15.46,Concluída
550,2025-11-06,1230,Presencial,Loja 03 - Bairro,PIX,PROMO10,0.0,Concluída
551,2025-09-13,1482,Presencial,Loja 03 - Bairro,Boleto,SEM_CUPOM,0.0,Concluída
552,2025-10-27,1092,Presencial,Loja 03 - Bairro,PIX,SEM_CUPOM,0.0,Concluída
553,2025-06-17,1083,Online,E-commerce,Cartão Crédito,FRETEGRATIS,63.85,Concluída
554,2025-08-20,389,Online,E-commerce,Cartão Crédito,SEM_CUPOM,55.5,Concluída
555,2025-09-03,1239,Presencial,Loja 03 - Bairro,Cartão Débito,SEM_CUPOM,0.0,Concluída
556,2025-08-08,989,Presencial,Loja 03 - Bairro,PIX,FRETEGRATIS,0.0,Concluída
557,2025-08-08,1415,Presencial,Loja 01 - Centro,Boleto,PROMO10,0.0,Concluída
558,2025-10-28,905,Presencial,Loja 01 - Centro,Boleto,SEM_CUPOM,0.0,Concluída
559,2025-04-02,60,Online,E-commerce,Boleto,SEM_CUPOM,35.65,Concluída
560,2025-05-02,767,Presencial,Loja 03 - Bairro,Dinheiro,SEM_CUPOM,0.0,Concluída
561,2025-07-19,1162,Online,E-commerce,Boleto,SEM_CUPOM,12.09,Concluída
562,2025-09-05,1182,Online,E-commerce,Cartão Débito,SEM_CUPOM,14.27,Concluída
563,2025-07-17,580,Presencial,Loja 02 - Shopping,Cartão Crédito,PROMO10,0.0,Concluída
