data,funcionario_id,status,horas_trabalhadas,horas_extras,remoto
2025-09-23,77,ATESTADO,0.0,0.0,0
2025-09-23,334,PRESENTE,8.33,2.1,0
2025-09-23,523,PRESENTE,8.69,0.83,1
2025-09-23,79,PRESENTE,8.2,0.0,0
2025-09-23,600,PRESENTE,7.47,0.72,0
2025-09-23,567,FALTA,0.0,0.0,0
2025-09-23,469,ATRASO,6.26,0.0,0
2025-09-23,32,PRESENTE,7.99,0.0,0
2025-09-23,269,PRESENTE,8.49,0.99,1
2025-09-23,578,PRESENTE,7.4,0.59,0
2025-09-23,641,PRESENTE,8.19,0.6,0
2025-09-23,322,PRESENTE,8.17,0.54,0
2025-09-23,394,PRESENTE,7.58,0.4,0
2025-09-23,177,FALTA,0.0,0.0,1
2025-09-23,295,PRESENTE,8.74,0.82,1
2025-09-23,138,PRESENTE,8.13,0.09,1
2025-09-23,10,PRESENTE,8.42,0.8,0
2025-09-23,115,PRESENTE,8.28,0.82,1
2025-09-23,611,PRESENTE,8.05,0.25,0
2025-09-23,433,PRESENTE,8.38,0.08,0
2025-09-23,349,PRESENTE,7.49,0.67,0
2025-09-23,53,PRESENTE,7.8,0.53,1
2025-09-23,165,PRESENTE,7.23,0.24,1
2025-09-23,356,PRESENTE,7.46,0.57,1
2025-09-23,266,ATRASO,6.09,0.38,0
2025-09-23,296,PRESENTE,8.05,0.0,0
2025-09-23,415,PRESENTE,7.88,0.0,0
2025-09-23,633,PRESENTE,7.96,0.66,0
2025-09-23,500,PRESENTE,8.0,0.18,1
2025-09-23,331,PRESENTE,7.79,0.0,0
2025-09-23,435,ATESTADO,0.0,0.0,1
2025-09-23,386,PRESENTE,7.57,0.0,1
2025-09-23,645,PRESENTE,7.53,0.67,0
2025-09-23,406,PRESENTE,8.05,0.18,1
2025-09-23,422,ATESTADO,0.0,0.0,1
2025-09-23,348,PRESENTE,8.14,0.0,0
2025-09-23,508,PRESENTE,7.81,0.41,0
2025-09-23,444,PRESENTE,7.96,0.02,0
2025-09-23,484,PRESENTE,8.8,1.1,0
2025-09-23,149,PRESENTE,8.12,0.0,0
2025-09-23,379,PRESENTE,8.39,0.0,1
2025-09-23,610,PRESENTE,7.44,0.22,0
2025-09-23,472,PRESENTE,8.24,0.49,1
2025-09-23,568,PRESENTE,7.62,0.12,0
2025-09-23,650,PRESENTE,8.36,0.59,0
2025-09-23,280,PRESENTE,7.12,1.65,0
2025-09-23,615,PRESENTE,7.92,0.0,1
2025-09-23,513,PRESENTE,8.59,0.67,1
2025-09-23,212,ATRASO,7.22,0.02,0
2025-09-23,449,ATRASO,6.1,0.09,0
2025-09-23,640,PRESENTE,8.81,0.32,0
2025-09-23,178,FÉRIAS,0.0,0.0,0
2025-09-23,56,PRESENTE,8.18,1.14,0
2025-09-23,606,ATESTADO,0.0,0.0,0
2025-09-23,242,PRESENTE,8.29,0.55,1
2025-09-23,139,PRESENTE,8.14,0.19,0
2025-09-23,530,PRESENTE,7.82,0.7,0
2025-09-23,114,PRESENTE,7.68,0.76,0
2025-09-23,411,PRESENTE,8.18,0.12,0
2025-09-23,573,FÉRIAS,0.0,0.0,0
2025-09-23,585,PRESENTE,8.54,0.18,1
2025-09-23,247,PRESENTE,8.36,0.0,0
2025-09-23,222,PRESENTE,7.79,0.81,0
2025-09-23,470,PRESENTE,8.29,1.88,0
2025-09-23,122,PRESENTE,7.56,0.38,0
2025-09-23,29,PRESENTE,8.65,1.06,0
2025-09-23,254,ATRASO,6.98,0.0,0
2025-09-23,392,PRESENTE,8.0,0.87,0
2025-09-23,378,PRESENTE,7.64,0.0,1
2025-09-23,243,PRESENTE,8.17,0.59,0
2025-09-23,292,PRESENTE,7.54,0.76,0
2025-09-23,62,PRESENTE,7.75,0.35,0
2025-09-23,512,PRESENTE,8.14,0.0,1
2025-09-23,59,PRESENTE,7.56,0.55,1
2025-09-23,226,PRESENTE,7.71,0.33,0
2025-09-23,100,PRESENTE,7.55,0.6,1
2025-09-23,448,PRESENTE,8.52,0.86,0
2025-09-23,401,PRESENTE,7.46,0.6,0
2025-09-23,260,PRESENTE,8.41,0.0,0
2025-09-23,305,PRESENTE,8.27,0.04,0
2025-09-23,118,PRESENTE,8.05,0.22,0
2025-09-23,69,PRESENTE,8.09,0.0,0
2025-09-23,571,PRESENTE,8.46,0.56,1
2025-09-23,473,PRESENTE,8.39,0.08,1
2025-09-23,608,PRESENTE,7.92,0.41,0
2025-09-23,201,PRESENTE,7.85,0.98,0
2025-09-23,265,ATRASO,6.7,0.96,0
2025-09-23,364,PRESENTE,7.43,0.14,1
2025-09-23,209,PRESENTE,7.68,0.0,1
2025-09-23,494,PRESENTE,8.07,0.67,1
2025-09-23,313,PRESENTE,8.03,1.04,1
2025-09-23,519,PRESENTE,8.21,0.82,1
2025-09-23,240,PRESENTE,7.71,0.1,0
2025-09-23,496,PRESENTE,8.28,0.85,0
2025-09-23,492,PRESENTE,8.59,0.62,0
2025-09-23,518,PRESENTE,8.37,0.0,0
2025-09-23,647,PRESENTE,7.23,0.37,1
2025-09-23,463,PRESENTE,8.29,0.0,0
2025-09-23,428,PRESENTE,8.27,0.72,0
2025-09-23,488,PRESENTE,8.33,0.0,0
2025-09-23,1,PRESENTE,7.76,0.28,0
2025-09-23,68,PRESENTE,7.67,0.07,0
2025-09-23,451,ATRASO,6.89,0.01,0
2025-09-23,71,PRESENTE,8.52,0.15,0
2025-09-23,481,PRESENTE,7.64,0.38,0
2025-09-23,630,PRESENTE,7.67,0.0,1
2025-09-23,263,PRESENTE,8.32,0.0,0
2025-09-23,279,PRESENTE,7.51,0.35,1
2025-09-23,398,ATESTADO,0.0,0.0,0
2025-09-23,30,PRESENTE,8.14,0.84,0
2025-09-23,589,PRESENTE,8.01,0.99,0
2025-09-23,584,PRESENTE,8.11,0.68,0
2025-09-23,105,PRESENTE,8.61,0.39,0
2025-09-23,94,PRESENTE,8.28,0.0,0
2025-09-23,12,PRESENTE,8.17,0.56,0
2025-09-23,614,FÉRIAS,0.0,0.0,0
2025-09-23,132,PRESENTE,7.65,0.1,0
2025-09-23,478,PRESENTE,8.31,0.4,0
2025-09-23,293,PRESENTE,8.17,0.3,1
2025-09-23,120,ATRASO,6.35,0.0,0
2025-09-23,419,PRESENTE,7.63,0.07,0
2025-09-23,99,ATRASO,7.62,0.1,0
2025-09-23,258,PRESENTE,7.27,0.25,1
2025-09-23,546,PRESENTE,7.83,0.59,0
2025-09-23,221,PRESENTE,8.26,0.0,0
2025-09-23,75,PRESENTE,7.63,0.0,0
2025-09-23,434,PRESENTE,8.7,1.11,0
2025-09-23,275,PRESENTE,7.91,0.92,0
2025-09-23,458,PRESENTE,7.66,0.55,0
2025-09-23,397,PRESENTE,8.43,1.57,0
2025-09-23,234,PRESENTE,8.29,0.33,0
2025-09-23,200,PRESENTE,7.67,0.14,0
2025-09-23,256,PRESENTE,7.66,0.49,1
2025-09-23,638,PRESENTE,7.92,1.31,0
2025-09-23,245,PRESENTE,8.31,0.84,0
2025-09-23,459,ATRASO,6.98,0.35,0
2025-09-23,117,PRESENTE,8.3,0.4,0
2025-09-23,274,PRESENTE,7.82,0.0,0
2025-09-23,580,PRESENTE,8.49,0.32,0
2025-09-23,365,ATRASO,6.78,0.0,0
2025-09-23,402,PRESENTE,8.07,1.02,0
2025-09-23,273,PRESENTE,8.05,0.46,1
2025-09-23,164,PRESENTE,8.24,0.11,0
2025-09-23,47,FÉRIAS,0.0,0.0,0
2025-09-23,564,PRESENTE,8.7,0.0,0
2025-09-23,380,PRESENTE,7.78,0.0,0
2025-09-23,51,PRESENTE,7.06,0.47,1
2025-09-23,152,FALTA,0.0,0.0,1
2025-09-23,91,FÉRIAS,0.0,0.0,0
2025-09-23,532,PRESENTE,8.32,0.33,0
2025-09-23,545,PRESENTE,7.4,0.85,1
2025-09-23,387,ATESTADO,0.0,0.0,1
2025-09-23,197,FÉRIAS,0.0,0.0,0
2025-09-23,190,PRESENTE,8.42,0.7,1
2025-09-23,440,FALTA,0.0,0.0,0
2025-09-23,436,PRESENTE,7.82,0.29,0
2025-09-23,135,PRESENTE,8.75,0.18,1
2025-09-23,168,PRESENTE,8.11,0.1,0
2025-09-23,176,ATESTADO,0.0,0.0,1
2025-09-23,241,PRESENTE,7.69,0.63,1
2025-09-23,325,PRESENTE,8.72,0.32,0
2025-09-23,543,PRESENTE,7.81,0.0,0
2025-09-23,95,PRESENTE,7.84,0.14,0
2025-09-23,150,PRESENTE,8.16,0.0,1
2025-09-23,192,PRESENTE,8.54,0.0,0
2025-09-23,84,PRESENTE,7.78,0.4,1
2025-09-23,405,PRESENTE,8.29,0.28,1
2025-09-23,587,PRESENTE,7.55,0.0,0
2025-09-23,126,PRESENTE,8.33,0.47,0
2025-09-23,238,PRESENTE,7.92,0.35,0
2025-09-23,282,PRESENTE,8.17,0.0,0
2025-09-23,497,FÉRIAS,0.0,0.0,0
2025-09-23,160,PRESENTE,7.78,0.0,1
2025-09-23,65,PRESENTE,8.01,0.25,1
2025-09-23,147,PRESENTE,8.04,0.09,0
2025-09-23,284,FALTA,0.0,0.0,1
2025-09-23,236,PRESENTE,7.23,0.59,1
2025-09-23,591,PRESENTE,7.58,0.0,0
2025-09-23,191,PRESENTE,8.31,0.76,0
2025-09-23,439,PRESENTE,8.27,0.0,0
2025-09-23,413,PRESENTE,8.75,0.98,1
2025-09-23,106,ATESTADO,0.0,0.0,1
2025-09-23,552,PRESENTE,7.52,1.18,0
2025-09-23,253,PRESENTE,8.17,0.13,1
2025-09-23,73,PRESENTE,8.13,1.33,0
2025-09-23,268,PRESENTE,7.74,0.14,1
2025-09-23,557,ATESTADO,0.0,0.0,1
2025-09-23,480,FALTA,0.0,0.0,0
2025-09-23,594,PRESENTE,7.7,0.92,0
2025-09-23,185,PRESENTE,8.36,0.0,1
2025-09-23,558,PRESENTE,8.11,0.27,0
2025-09-23,389,PRESENTE,8.46,0.0,1
2025-09-23,333,PRESENTE,7.08,0.41,0
2025-09-23,430,PRESENTE,7.97,0.0,0
2025-09-23,223,PRESENTE,7.6,0.0,0
2025-09-23,602,PRESENTE,8.08,0.1,0
2025-09-23,438,PRESENTE,8.09,0.0,0
2025-09-23,410,PRESENTE,8.08,0.81,0
2025-09-23,276,PRESENTE,7.88,0.48,0
2025-09-23,371,PRESENTE,8.06,0.0,1
2025-09-23,581,PRESENTE,8.08,0.0,0
2025-09-23,376,PRESENTE,7.71,0.0,0
2025-09-23,576,PRESENTE,8.57,0.58,1
2025-09-23,125,FÉRIAS,0.0,0.0,0
2025-09-23,525,FALTA,0.0,0.0,1
2025-09-23,211,PRESENTE,8.25,0.0,0
2025-09-23,627,PRESENTE,8.37,0.03,1
2025-09-23,6,PRESENTE,7.51,0.23,0
2025-09-23,560,PRESENTE,7.92,0.11,0
2025-09-23,583,PRESENTE,7.96,0.42,0
2025-09-23,361,FÉRIAS,0.0,0.0,1
2025-09-23,526,ATESTADO,0.0,0.0,0
2025-09-23,72,PRESENTE,7.71,0.94,0
2025-09-23,629,FALTA,0.0,0.0,0
2025-09-23,306,ATESTADO,0.0,0.0,0
2025-09-23,535,PRESENTE,8.24,0.02,1
2025-09-23,572,PRESENTE,7.7,0.63,0
2025-09-23,225,PRESENTE,8.46,0.25,0
2025-09-23,374,PRESENTE,7.66,0.0,1
2025-09-23,465,PRESENTE,7.58,0.0,1
2025-09-23,577,PRESENTE,7.91,0.11,1
2025-09-23,153,PRESENTE,8.26,0.02,1
2025-09-23,357,PRESENTE,7.84,0.09,0
2025-09-23,25,PRESENTE,8.25,0.0,0
2025-09-23,493,PRESENTE,8.09,0.25,1
2025-09-23,19,PRESENTE,7.57,0.47,1
2025-09-23,251,PRESENTE,8.26,0.41,0
2025-09-23,109,ATESTADO,0.0,0.0,0
2025-09-23,342,PRESENTE,8.24,0.39,0
2025-09-23,565,PRESENTE,8.52,0.9,0
2025-09-23,487,PRESENTE,8.25,0.19,0
2025-09-23,44,PRESENTE,7.9,0.0,0
2025-09-23,23,PRESENTE,8.04,0.26,0
2025-09-23,421,FALTA,0.0,0.0,0
2025-09-23,539,PRESENTE,8.56,0.21,1
2025-09-23,501,PRESENTE,8.13,0.57,1
2025-09-23,250,ATRASO,8.65,0.0,0
2025-09-23,40,PRESENTE,8.1,0.58,0
2025-09-23,502,PRESENTE,8.61,0.0,0
2025-09-23,35,ATESTADO,0.0,0.0,0
2025-09-23,616,ATRASO,8.13,0.0,0
2025-09-23,26,PRESENTE,7.88,0.02,0
2025-09-23,537,PRESENTE,8.21,0.92,0
2025-09-23,218,PRESENTE,7.96,0.72,0
2025-09-23,554,PRESENTE,8.35,1.06,0
2025-09-23,529,PRESENTE,7.31,0.97,1
2025-09-23,133,PRESENTE,8.35,1.0,1
2025-09-23,180,PRESENTE,7.5,0.56,1
2025-09-23,267,PRESENTE,8.12,0.0,0
2025-09-23,208,PRESENTE,8.28,0.0,0
2025-09-23,101,PRESENTE,7.01,0.63,0
2025-09-23,479,PRESENTE,8.26,0.53,0
2025-09-23,605,PRESENTE,8.14,0.14,0
2025-09-23,67,PRESENTE,7.65,0.85,0
2025-09-23,383,PRESENTE,8.27,0.5,1
2025-09-23,145,PRESENTE,8.11,0.12,1
2025-09-23,90,PRESENTE,8.37,0.08,0
2025-09-23,124,PRESENTE,8.29,0.23,1
2025-09-23,403,PRESENTE,8.71,0.5,0
2025-09-23,288,PRESENTE,6.95,0.37,0
2025-09-23,43,FÉRIAS,0.0,0.0,1
2025-09-23,309,PRESENTE,8.58,0.0,0
2025-09-23,42,PRESENTE,7.93,0.0,1
2025-09-23,112,ATRASO,7.03,0.45,1
2025-09-23,229,PRESENTE,8.46,0.0,0
2025-09-23,255,PRESENTE,7.2,0.71,1
2025-09-23,244,PRESENTE,8.58,0.33,1
2025-09-23,507,PRESENTE,8.26,0.45,0
2025-09-23,264,PRESENTE,8.33,1.33,0
2025-09-23,510,PRESENTE,8.1,1.01,1
2025-09-23,116,PRESENTE,7.24,0.37,0
2025-09-23,393,PRESENTE,7.67,0.0,0
2025-09-23,179,PRESENTE,7.46,0.78,1
2025-09-23,427,PRESENTE,7.89,0.53,0
2025-09-23,155,PRESENTE,7.9,0.1,0
2025-09-23,367,ATESTADO,0.0,0.0,0
2025-09-23,60,PRESENTE,7.76,0.03,0
2025-09-23,321,FALTA,0.0,0.0,0
2025-09-23,66,PRESENTE,8.61,0.93,0
2025-09-23,400,PRESENTE,7.91,0.2,0
2025-09-23,464,PRESENTE,8.05,0.0,1
2025-09-23,474,PRESENTE,8.17,0.5,0
2025-09-23,230,PRESENTE,7.57,0.0,1
2025-09-23,527,PRESENTE,7.48,0.72,1
2025-09-23,340,FÉRIAS,0.0,0.0,0
2025-09-23,420,PRESENTE,7.97,0.0,0
2025-09-23,575,PRESENTE,7.9,0.0,1
2025-09-23,372,PRESENTE,8.34,0.2,1
2025-09-23,287,PRESENTE,8.53,1.08,0
2025-09-23,366,PRESENTE,8.28,0.0,0
2025-09-23,142,PRESENTE,8.39,0.54,0
2025-09-23,315,ATESTADO,0.0,0.0,0
2025-09-23,551,PRESENTE,7.78,0.45,0
2025-09-23,489,FALTA,0.0,0.0,0
2025-09-23,635,PRESENTE,8.01,0.22,0
2025-09-23,566,PRESENTE,7.53,0.36,0
2025-09-23,137,PRESENTE,7.55,0.25,0
2025-09-23,181,PRESENTE,8.13,0.47,0
2025-09-23,332,PRESENTE,8.57,0.0,1
2025-09-23,289,PRESENTE,7.75,0.18,0
2025-09-23,39,PRESENTE,8.3,0.56,0
2025-09-23,183,PRESENTE,8.62,0.0,1
2025-09-23,49,PRESENTE,7.96,0.0,0
2025-09-23,624,PRESENTE,8.09,0.12,0
2025-09-23,324,PRESENTE,8.1,0.55,0
2025-09-23,553,ATESTADO,0.0,0.0,1
2025-09-23,298,FALTA,0.0,0.0,0
2025-09-23,285,PRESENTE,7.94,0.29,0
2025-09-23,335,PRESENTE,7.47,0.0,1
2025-09-23,310,PRESENTE,8.97,0.94,0
2025-09-23,536,PRESENTE,9.35,0.0,1
2025-09-23,338,PRESENTE,7.78,0.45,0
2025-09-23,214,PRESENTE,7.61,0.45,0
2025-09-23,202,PRESENTE,7.17,0.55,1
2025-09-23,134,PRESENTE,8.25,0.0,1
2025-09-23,462,PRESENTE,7.75,0.59,0
2025-09-23,86,PRESENTE,7.78,0.81,0
2025-09-23,424,PRESENTE,7.15,0.0,0
2025-09-23,390,PRESENTE,7.65,0.6,0
2025-09-23,89,ATESTADO,0.0,0.0,0
2025-09-23,204,PRESENTE,8.09,0.75,0
2025-09-23,503,ATRASO,6.96,0.0,1
2025-09-23,547,PRESENTE,8.13,0.48,0
2025-09-23,261,PRESENTE,7.52,0.83,1
2025-09-23,541,PRESENTE,8.09,0.0,1
2025-09-23,249,PRESENTE,7.29,1.07,0
2025-09-23,346,PRESENTE,8.38,0.0,0
2025-09-23,257,PRESENTE,8.19,0.0,0
2025-09-23,609,PRESENTE,7.69,0.36,0
2025-09-23,92,PRESENTE,8.36,0.0,0
2025-09-23,237,PRESENTE,8.58,1.17,0
2025-09-23,45,PRESENTE,8.05,0.2,1
2025-09-23,631,ATRASO,7.84,0.0,0
2025-09-23,329,PRESENTE,7.6,0.39,1
2025-09-23,27,PRESENTE,8.38,0.01,1
2025-09-23,129,ATESTADO,0.0,0.0,0
2025-09-23,522,PRESENTE,8.07,0.27,1
2025-09-23,217,PRESENTE,8.29,0.0,0
2025-09-23,277,ATESTADO,0.0,0.0,0
2025-09-23,471,PRESENTE,7.87,0.54,0
2025-09-23,166,ATRASO,7.64,0.1,0
2025-09-23,485,FÉRIAS,0.0,0.0,1
2025-09-23,498,PRESENTE,8.29,0.71,0
2025-09-23,281,PRESENTE,7.59,0.0,0
2025-09-23,643,PRESENTE,7.73,0.29,0
2025-09-23,404,PRESENTE,8.53,0.02,0
2025-09-23,210,PRESENTE,8.28,0.2,0
2025-09-23,198,PRESENTE,8.63,0.55,0
2025-09-23,224,PRESENTE,8.26,0.07,0
2025-09-23,456,PRESENTE,8.48,0.37,0
2025-09-23,490,PRESENTE,8.25,0.3,0
2025-09-23,271,PRESENTE,8.19,0.14,0
2025-09-23,213,PRESENTE,8.77,0.42,0
2025-09-23,453,PRESENTE,8.05,0.27,1
2025-09-23,412,PRESENTE,7.94,0.71,0
2025-09-23,259,PRESENTE,7.9,0.0,0
2025-09-23,141,PRESENTE,8.01,0.5,0
2025-09-23,528,PRESENTE,8.34,0.0,0
2025-09-23,186,PRESENTE,7.89,0.45,0
2025-09-23,586,PRESENTE,7.4,0.1,0
2025-09-23,359,ATESTADO,0.0,0.0,0
2025-09-23,534,PRESENTE,8.2,0.5,1
2025-09-23,562,PRESENTE,7.49,0.0,0
2025-09-23,327,PRESENTE,8.17,0.11,0
2025-09-23,300,PRESENTE,7.56,0.19,0
2025-09-23,162,PRESENTE,8.0,0.01,0
2025-09-23,235,PRESENTE,7.64,0.0,0
2025-09-23,308,PRESENTE,8.74,0.3,0
2025-09-23,74,PRESENTE,7.99,0.3,0
2025-09-23,595,PRESENTE,8.69,0.96,1
2025-09-23,460,PRESENTE,8.65,0.49,0
2025-09-23,598,PRESENTE,8.44,0.03,1
2025-09-23,3,PRESENTE,8.51,0.17,0
2025-09-23,127,FÉRIAS,0.0,0.0,1
2025-09-23,301,ATESTADO,0.0,0.0,0
2025-09-23,612,PRESENTE,8.03,0.7,0
2025-09-23,121,PRESENTE,7.86,0.11,1
2025-09-23,24,PRESENTE,7.74,0.38,0
2025-09-23,363,PRESENTE,7.6,0.2,1
2025-09-23,549,PRESENTE,7.93,0.0,0
2025-09-23,175,PRESENTE,7.49,0.97,1
2025-09-23,50,PRESENTE,8.46,0.35,0
2025-09-23,159,PRESENTE,8.3,0.29,0
2025-09-23,146,PRESENTE,7.35,0.48,1
2025-09-23,18,FÉRIAS,0.0,0.0,0
2025-09-23,157,PRESENTE,7.78,0.04,0
2025-09-23,111,PRESENTE,8.53,0.69,0
2025-09-23,388,PRESENTE,7.4,0.29,0
2025-09-23,540,PRESENTE,7.44,0.74,0
2025-09-23,17,PRESENTE,7.85,0.0,0
2025-09-23,194,PRESENTE,8.5,0.74,0
2025-09-23,320,PRESENTE,8.6,1.21,0
2025-09-23,328,PRESENTE,8.16,0.0,0
2025-09-23,516,PRESENTE,7.7,0.19,0
2025-09-23,36,FÉRIAS,0.0,0.0,0
2025-09-23,347,ATESTADO,0.0,0.0,0
2025-09-23,447,PRESENTE,8.14,0.62,0
2025-09-23,55,PRESENTE,7.57,1.15,0
2025-09-23,174,PRESENTE,8.13,1.36,0
2025-09-23,597,PRESENTE,7.75,0.73,1
2025-09-23,634,PRESENTE,7.91,0.74,0
2025-09-23,15,PRESENTE,7.89,0.27,0
2025-09-23,604,PRESENTE,8.1,0.32,1
2025-09-23,220,PRESENTE,8.24,0.0,0
2025-09-23,454,PRESENTE,7.98,0.0,1
2025-09-23,297,PRESENTE,7.43,0.53,1
2025-09-23,336,PRESENTE,8.28,0.06,0
2025-09-23,286,PRESENTE,7.8,0.0,0
2025-09-23,182,PRESENTE,7.83,0.0,0
2025-09-23,193,PRESENTE,7.49,0.13,1
2025-09-23,144,ATRASO,8.04,0.09,0
2025-09-23,82,PRESENTE,7.84,0.36,0
2025-09-23,98,PRESENTE,7.64,0.88,1
2025-09-23,103,PRESENTE,7.82,0.0,0
2025-09-23,625,PRESENTE,8.76,0.83,0
2025-09-23,414,PRESENTE,8.29,0.0,0
2025-09-23,76,ATESTADO,0.0,0.0,1
2025-09-23,441,ATRASO,8.81,0.07,1
2025-09-23,514,PRESENTE,7.4,0.0,0
2025-09-23,131,FALTA,0.0,0.0,0
2025-09-23,337,ATESTADO,0.0,0.0,0
2025-09-23,58,PRESENTE,7.85,0.22,1
2025-09-23,639,PRESENTE,8.31,0.75,0
2025-09-23,344,ATRASO,6.52,0.0,0
2025-09-23,28,PRESENTE,8.23,0.51,0
2025-09-23,34,PRESENTE,8.33,0.36,0
2025-09-23,619,PRESENTE,7.68,0.0,1
2025-09-23,188,PRESENTE,8.3,1.06,0
2025-09-23,246,PRESENTE,8.22,0.51,0
2025-09-23,339,PRESENTE,7.8,0.92,1
2025-09-23,316,FALTA,0.0,0.0,0
2025-09-23,486,PRESENTE,8.02,0.93,0
2025-09-23,78,PRESENTE,8.57,0.0,0
2025-09-23,621,PRESENTE,7.52,0.77,1
2025-09-23,239,PRESENTE,7.88,0.88,1
2025-09-23,290,PRESENTE,7.3,0.52,0
2025-09-23,395,PRESENTE,8.36,0.0,0
2025-09-23,521,FALTA,0.0,0.0,0
2025-09-23,613,ATESTADO,0.0,0.0,1
2025-09-23,187,PRESENTE,7.29,0.84,0
2025-09-23,96,PRESENTE,7.34,0.29,0
2025-09-23,466,PRESENTE,8.46,0.32,0
2025-09-23,452,PRESENTE,8.33,0.0,1
2025-09-23,169,PRESENTE,8.24,0.48,0
2025-09-23,41,PRESENTE,7.78,0.0,0
2025-09-23,407,FALTA,0.0,0.0,1
2025-09-23,5,PRESENTE,7.84,0.0,0
2025-09-23,538,PRESENTE,7.91,0.0,0
2025-09-23,442,PRESENTE,7.51,0.17,0
2025-09-23,642,PRESENTE,8.18,1.36,1
2025-09-23,87,PRESENTE,8.14,0.52,0
2025-09-23,570,PRESENTE,6.96,0.29,1
2025-09-23,189,PRESENTE,7.66,0.41,0
2025-09-23,33,PRESENTE,8.07,0.54,1
2025-09-23,252,PRESENTE,7.51,1.29,0
2025-09-23,355,PRESENTE,8.02,0.44,0
2025-09-23,467,PRESENTE,7.98,0.49,1
2025-09-23,85,PRESENTE,7.96,0.59,1
2025-09-23,88,ATESTADO,0.0,0.0,0
2025-09-23,170,PRESENTE,8.37,0.19,0
2025-09-23,499,PRESENTE,7.52,0.24,0
2025-09-23,343,PRESENTE,8.46,0.0,0
2025-09-23,396,PRESENTE,7.44,0.64,0
2025-09-23,311,PRESENTE,8.21,0.65,0
2025-09-23,38,PRESENTE,7.98,0.49,0
2025-09-23,63,FÉRIAS,0.0,0.0,0
2025-09-23,506,PRESENTE,7.88,0.89,0
2025-09-23,517,PRESENTE,8.18,1.49,0
2025-09-23,455,PRESENTE,8.43,0.0,0
2025-09-23,151,PRESENTE,7.06,0.59,0
2025-09-23,391,ATRASO,6.98,0.44,0
2025-09-23,531,ATRASO,7.76,0.24,0
2025-09-23,302,PRESENTE,8.07,0.17,0
2025-09-23,341,PRESENTE,8.57,0.0,0
2025-09-23,569,PRESENTE,7.99,0.52,0
2025-09-23,278,ATRASO,7.95,0.0,1
2025-09-23,171,PRESENTE,8.36,0.47,0
2025-09-23,399,PRESENTE,8.42,0.0,0
2025-09-23,172,PRESENTE,7.96,0.45,0
2025-09-23,351,ATRASO,7.34,0.18,1
2025-09-23,618,FÉRIAS,0.0,0.0,1
2025-09-23,272,PRESENTE,8.31,0.0,0
2025-09-23,628,PRESENTE,8.15,0.07,1
2025-09-23,128,PRESENTE,8.29,0.0,1
2025-09-23,636,PRESENTE,7.92,0.41,0
2025-09-23,450,PRESENTE,7.76,0.73,0
2025-09-23,377,PRESENTE,7.7,0.61,0
2025-09-23,108,PRESENTE,8.5,1.21,0
2025-09-23,119,PRESENTE,8.06,0.07,0
2025-09-23,163,PRESENTE,8.2,0.25,0
2025-09-23,418,PRESENTE,7.83,0.0,0
2025-09-23,495,PRESENTE,7.84,0.0,0
2025-09-23,350,PRESENTE,8.09,0.0,1
2025-09-23,358,PRESENTE,8.56,0.04,0
2025-09-23,648,PRESENTE,8.17,0.33,0
2025-09-23,31,PRESENTE,8.59,0.79,1
2025-09-23,482,PRESENTE,8.11,0.11,0
2025-09-23,354,PRESENTE,8.02,0.11,0
2025-09-23,37,PRESENTE,8.08,0.77,0
2025-09-23,375,PRESENTE,8.39,0.84,1
2025-09-23,623,PRESENTE,8.12,0.05,1
2025-09-23,8,PRESENTE,7.11,0.99,1
2025-09-23,425,PRESENTE,8.05,0.55,1
2025-09-24,357,FÉRIAS,0.0,0.0,1
2025-09-24,279,PRESENTE,7.75,0.17,0
2025-09-24,431,PRESENTE,7.88,0.39,0
2025-09-24,301,PRESENTE,8.1,0.26,0
2025-09-24,207,FÉRIAS,0.0,0.0,0
2025-09-24,631,PRESENTE,7.77,0.0,0
2025-09-24,390,PRESENTE,7.99,0.0,1
2025-09-24,270,PRESENTE,7.87,0.7,0
2025-09-24,372,PRESENTE,8.58,0.0,1
2025-09-24,611,PRESENTE,8.54,0.3,0
2025-09-24,147,PRESENTE,8.0,0.23,0
2025-09-24,152,PRESENTE,8.42,0.0,0
2025-09-24,379,FALTA,0.0,0.0,1
2025-09-24,582,PRESENTE,8.32,0.5,0
2025-09-24,62,PRESENTE,7.5,0.0,1
2025-09-24,176,PRESENTE,8.04,0.26,0
2025-09-24,561,PRESENTE,7.67,0.78,0
2025-09-24,475,PRESENTE,8.69,0.0,1
2025-09-24,432,PRESENTE,8.33,0.34,0
2025-09-24,515,PRESENTE,7.44,0.54,0
2025-09-24,421,PRESENTE,7.71,0.45,0
2025-09-24,131,PRESENTE,8.39,0.0,0
2025-09-24,278,ATESTADO,0.0,0.0,0
2025-09-24,568,PRESENTE,8.32,1.13,0
2025-09-24,137,PRESENTE,7.38,0.51,0
2025-09-24,458,FALTA,0.0,0.0,1
2025-09-24,507,PRESENTE,7.64,0.75,1
2025-09-24,268,PRESENTE,8.44,0.42,0
2025-09-24,79,PRESENTE,7.88,1.01,0
2025-09-24,506,PRESENTE,7.83,0.1,1
2025-09-24,92,PRESENTE,8.71,0.48,0
2025-09-24,536,PRESENTE,8.08,0.48,1
2025-09-24,33,PRESENTE,8.59,0.16,0
2025-09-24,332,ATRASO,7.19,0.33,1
2025-09-24,468,ATRASO,7.38,0.45,1
