item_id,venda_id,produto_id,quantidade,preco_unitario,desconto_unit,preco_liquido_unit,valor_total,uf_destino,cfop,cst_icms,aliq_icms,valor_icms,aliq_pis,valor_pis,aliq_cofins,valor_cofins,custo_total,lucro_bruto
196,54,193,1.0,2956.07,230.74,2725.33,2725.33,PE,6102,00,0.18,490.56,0.0165,44.97,0.076,207.13,2310.94,414.39
197,54,83,2.0,1366.16,82.39,1283.77,2567.54,PE,6102,40,0.18,462.16,0.0165,42.36,0.076,195.13,1923.72,643.82
198,54,200,2.0,4431.31,143.22,4288.09,8576.18,PE,6102,60,0.18,1543.71,0.0165,141.51,0.076,651.79,5832.9,2743.28
199,54,21,2.0,1751.51,220.63,1530.88,3061.76,PE,6102,20,0.18,551.12,0.0165,50.52,0.076,232.69,2820.14,241.62
200,54,151,2.0,5321.65,667.54,4654.11,9308.22,PE,6102,60,0.18,1675.48,0.0165,153.59,0.076,707.42,7352.7,1955.52
201,54,213,2.0,4889.41,40.19,4849.22,9698.44,PE,6102,00,0.18,1745.72,0.0165,160.02,0.076,737.08,6257.72,3440.72
202,55,134,0.0,3963.69,486.64,3477.05,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
203,55,70,0.0,855.74,110.99,744.75,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
204,56,277,2.0,5252.48,715.3,4537.18,9074.36,BA,6102,00,0.18,1633.38,0.0165,149.73,0.076,689.65,7750.26,1324.1
205,56,64,1.0,6042.84,198.75,5844.09,5844.09,BA,6102,00,0.18,1051.94,0.0165,96.43,0.076,444.15,4338.44,1505.65
206,56,84,2.0,1783.2,133.1,1650.1,3300.2,BA,6102,00,0.18,594.04,0.0165,54.45,0.076,250.82,3052.64,247.56
207,56,221,1.0,5097.44,436.57,4660.87,4660.87,BA,6102,00,0.18,838.96,0.0165,76.9,0.076,354.23,4124.3,536.57
208,57,78,2.0,191.43,0.29,191.14,382.28,RS,6102,00,0.18,68.81,0.0165,6.31,0.076,29.05,279.32,102.96
209,58,61,1.0,1580.17,162.8,1417.37,1417.37,RS,6102,00,0.18,255.13,0.0165,23.39,0.076,107.72,1017.91,399.46
210,59,44,2.0,3045.74,31.81,3013.93,6027.86,MS,6102,00,0.17,1024.74,0.0165,99.46,0.076,458.12,3977.98,2049.88
211,59,236,2.0,6123.74,660.33,5463.41,10926.82,MS,6102,00,0.17,1857.56,0.0165,180.29,0.076,830.44,10552.68,374.14
212,59,37,1.0,4523.22,807.67,3715.55,3715.55,MS,6102,00,0.17,631.64,0.0165,61.31,0.076,282.38,3173.03,542.52
213,59,278,3.0,219.24,6.93,212.31,636.93,MS,6102,60,0.17,108.28,0.0165,10.51,0.076,48.41,455.85,181.08
214,59,45,1.0,6032.87,244.18,5788.69,5788.69,MS,6102,00,0.17,984.08,0.0165,95.51,0.076,439.94,4251.43,1537.26
215,60,47,2.0,483.7,84.76,398.94,797.88,PR,6102,00,0.19,151.6,0.0165,13.17,0.076,60.64,846.46,-48.58
216,60,289,3.0,264.92,5.54,259.38,778.14,PR,6102,60,0.19,147.85,0.0165,12.84,0.076,59.14,652.62,125.52
217,60,165,2.0,2132.79,145.79,1987.0,3974.0,PR,6102,00,0.19,755.06,0.0165,65.57,0.076,302.02,3041.52,932.48
218,60,216,2.0,774.13,67.03,707.1,1414.2,PR,6102,00,0.19,268.7,0.0165,23.33,0.076,107.48,1145.82,268.38
219,60,211,1.0,1846.72,491.86,1354.86,1354.86,PR,6102,00,0.19,257.42,0.0165,22.36,0.076,102.97,1309.95,44.91
220,61,87,2.0,488.81,69.21,419.6,839.2,BA,6102,00,0.18,151.06,0.0165,13.85,0.076,63.78,592.76,246.44
221,61,161,2.0,1583.84,85.77,1498.07,2996.14,BA,6102,60,0.18,539.31,0.0165,49.44,0.076,227.71,2900.62,95.52
222,61,143,3.0,819.37,25.95,793.42,2380.26,BA,6102,20,0.18,428.45,0.0165,39.27,0.076,180.9,2026.35,353.91
223,62,273,1.0,4360.3,282.53,4077.77,4077.77,MS,6102,00,0.17,693.22,0.0165,67.28,0.076,309.91,3539.78,537.99
224,63,255,2.0,3847.74,137.55,3710.19,7420.38,PA,6102,20,0.17,1261.46,0.0165,122.44,0.076,563.95,5820.48,1599.9
225,63,21,-1.0,1649.49,174.26,1475.23,-1475.23,PA,6102,00,0.17,-250.79,0.0165,-24.34,0.076,-112.12,-1410.07,-65.16
226,63,194,-2.0,1986.28,257.97,1728.31,-3456.62,PA,6102,00,0.17,-587.63,0.0165,-57.03,0.076,-262.7,-2824.46,-632.16
227,63,299,-2.0,6963.95,595.45,6368.5,-12737.0,PA,6102,00,0.17,-2165.29,0.0165,-210.16,0.076,-968.01,-11316.8,-1420.2
228,63,136,-1.0,1411.16,238.18,1172.98,-1172.98,PA,6102,00,0.17,-199.41,0.0165,-19.35,0.076,-89.15,-937.77,-235.21
229,63,169,-2.0,3477.48,185.31,3292.17,-6584.34,PA,6102,00,0.0,-0.0,0.0165,-108.64,0.076,-500.41,-5257.1,-1327.24
230,64,230,2.0,4931.44,426.61,4504.83,9009.66,RJ,6102,00,0.2,1801.93,0.0165,148.66,0.076,684.73,7273.72,1735.94
231,64,65,1.0,675.94,18.35,657.59,657.59,RJ,5102,00,0.2,131.52,0.0165,10.85,0.076,49.98,604.34,53.25
232,65,86,1.0,5175.14,117.67,5057.47,5057.47,BA,6102,00,0.18,910.34,0.0165,83.45,0.076,384.37,3701.54,1355.93
233,66,190,1.0,5764.93,20.34,5744.59,5744.59,MS,6102,20,0.17,976.58,0.0165,94.79,0.076,436.59,3731.56,2013.03
234,66,291,1.0,5521.63,775.59,4746.04,4746.04,MS,6102,00,0.17,806.83,0.0165,78.31,0.076,360.7,4583.16,162.88
235,67,200,2.0,4100.75,445.1,3655.65,7311.3,RJ,6102,00,0.2,1462.26,0.0165,120.64,0.076,555.66,5832.9,1478.4
236,67,233,4.0,510.91,82.43,428.48,1713.92,RJ,5102,00,0.2,342.78,0.0165,28.28,0.076,130.26,1714.16,-0.24
237,67,2,3.0,709.84,18.7,691.14,2073.42,RJ,5102,60,0.2,414.68,0.0165,34.21,0.076,157.58,1852.83,220.59
238,67,29,2.0,4087.98,514.84,3573.14,7146.28,RJ,6102,60,0.2,1429.26,0.0165,117.91,0.076,543.12,5121.58,2024.7
239,67,252,4.0,301.68,23.14,278.54,1114.16,RJ,5102,40,0.2,222.83,0.0165,18.38,0.076,84.68,1046.68,67.48
240,68,233,1.0,523.71,85.15,438.56,438.56,PE,6102,20,0.18,78.94,0.0165,7.24,0.076,33.33,428.54,10.02
241,68,22,1.0,9173.21,250.86,8922.35,8922.35,PE,6102,00,0.18,1606.02,0.0165,147.22,0.076,678.1,6225.51,2696.84
242,69,118,1.0,418.37,52.04,366.33,366.33,DF,6102,00,0.18,65.94,0.0165,6.04,0.076,27.84,407.36,-41.03
243,69,65,2.0,778.36,117.75,660.61,1321.22,DF,6102,00,0.18,237.82,0.0165,21.8,0.076,100.41,1208.68,112.54
244,69,183,2.0,514.9,33.25,481.65,963.3,DF,6102,00,0.18,173.39,0.0165,15.89,0.076,73.21,796.72,166.58
245,69,179,2.0,326.9,16.21,310.69,621.38,DF,6102,20,0.18,111.85,0.0165,10.25,0.076,47.22,395.38,226.0
246,70,7,1.0,4451.27,781.17,3670.1,3670.1,SP,5102,20,0.18,660.62,0.0165,60.56,0.076,278.93,3465.96,204.14
247,71,233,2.0,522.68,62.42,460.26,920.52,MT,6102,00,0.17,156.49,0.0165,15.19,0.076,69.96,857.08,63.44
248,71,52,2.0,1305.05,144.41,1160.64,2321.28,MT,6102,00,0.17,394.62,0.0165,38.3,0.076,176.42,1836.64,484.64
249,71,192,2.0,4285.94,426.24,3859.7,7719.4,MT,6102,20,0.17,1312.3,0.0165,127.37,0.076,586.67,5949.4,1770.0
250,71,250,3.0,295.16,4.02,291.14,873.42,MT,6102,00,0.17,148.48,0.0165,14.41,0.076,66.38,733.32,140.1
251,71,187,4.0,653.96,100.12,553.84,2215.36,MT,6102,60,0.17,376.61,0.0165,36.55,0.076,168.37,2523.64,-308.28
252,72,296,3.0,704.17,30.61,673.56,2020.68,SP,6102,00,0.18,363.72,0.0165,33.34,0.076,153.57,1368.84,651.84
253,72,148,2.0,563.59,94.47,469.12,938.24,SP,6102,60,0.18,168.88,0.0165,15.48,0.076,71.31,949.62,-11.38
254,72,83,1.0,1439.71,130.58,1309.13,1309.13,SP,5102,00,0.18,235.64,0.0165,21.6,0.076,99.49,961.86,347.27
255,72,155,1.0,4945.64,337.44,4608.2,4608.2,SP,6102,00,0.18,829.48,0.0165,76.04,0.076,350.22,3305.91,1302.29
256,72,220,2.0,477.56,77.56,400.0,800.0,SP,5102,00,0.18,144.0,0.0165,13.2,0.076,60.8,630.58,169.42
257,72,130,2.0,1557.69,243.17,1314.52,2629.04,SP,5102,00,0.18,473.23,0.0165,43.38,0.076,199.81,2208.32,420.72
258,73,29,1.0,3496.49,103.45,3393.04,3393.04,MS,6102,00,0.17,576.82,0.0165,55.99,0.076,257.87,2560.79,832.25
259,73,84,2.0,1801.24,318.06,1483.18,2966.36,MS,6102,00,0.17,504.28,0.0165,48.94,0.076,225.44,3052.64,-86.28
260,73,157,1.0,6922.02,72.75,6849.27,6849.27,MS,6102,20,0.17,1164.38,0.0165,113.01,0.076,520.54,6272.85,576.42
261,73,109,2.0,4902.45,232.62,4669.83,9339.66,MS,6102,00,0.17,1587.74,0.0165,154.1,0.076,709.81,6796.38,2543.28
262,73,275,2.0,723.6,68.51,655.09,1310.18,MS,6102,00,0.17,222.73,0.0165,21.62,0.076,99.57,1248.58,61.6
263,73,264,2.0,2559.46,41.65,2517.81,5035.62,MS,6102,00,0.17,856.06,0.0165,83.09,0.076,382.71,4167.4,868.22
264,74,194,1.0,2179.24,215.88,1963.36,1963.36,RJ,6102,00,0.2,392.67,0.0165,32.4,0.076,149.22,1412.23,551.13
265,74,115,2.0,3785.02,379.68,3405.34,6810.68,RJ,6102,00,0.2,1362.14,0.0165,112.38,0.076,517.61,6804.98,5.7
266,74,52,2.0,1468.32,17.27,1451.05,2902.1,RJ,6102,60,0.2,580.42,0.0165,47.88,0.076,220.56,1836.64,1065.46
267,74,229,2.0,2403.19,35.34,2367.85,4735.7,RJ,5102,00,0.2,947.14,0.0165,78.14,0.076,359.91,3673.26,1062.44
268,74,286,2.0,357.61,52.93,304.68,609.36,RJ,6102,60,0.2,121.87,0.0165,10.05,0.076,46.31,692.78,-83.42
269,74,184,1.0,6981.45,680.94,6300.51,6300.51,RJ,6102,00,0.2,1260.1,0.0165,103.96,0.076,478.84,5899.66,400.85
270,75,5,2.0,4911.42,1552.56,3358.86,6717.72,MS,6102,60,0.17,1142.01,0.0165,110.84,0.076,510.55,6294.9,422.82
271,75,68,1.0,6327.81,1103.45,5224.36,5224.36,MS,6102,40,0.17,888.14,0.0165,86.2,0.076,397.05,4357.71,866.65
272,75,166,2.0,270.99,19.04,251.95,503.9,MS,6102,60,0.17,85.66,0.0165,8.31,0.076,38.3,426.58,77.32
273,75,47,3.0,523.77,19.0,504.77,1514.31,MS,6102,00,0.17,257.43,0.0165,24.99,0.076,115.09,1269.69,244.62
274,75,173,2.0,8693.12,163.28,8529.84,17059.68,MS,6102,40,0.17,2900.15,0.0165,281.48,0.076,1296.54,12234.78,4824.9
275,75,37,2.0,4312.06,339.32,3972.74,7945.48,MS,6102,00,0.17,1350.73,0.0165,131.1,0.076,603.86,6346.06,1599.42
276,76,135,2.0,1601.72,50.0,1551.72,3103.44,RS,6102,00,0.18,558.62,0.0165,51.21,0.076,235.86,2896.98,206.46
277,76,149,4.0,339.39,4.19,335.2,1340.8,RS,6102,00,0.18,241.34,0.0165,22.12,0.076,101.9,1036.28,304.52
278,76,194,2.0,2134.04,34.74,2099.3,4198.6,RS,6102,00,0.18,755.75,0.0165,69.28,0.076,319.09,2824.46,1374.14
279,76,62,1.0,818.12,9.62,808.5,808.5,RS,6102,20,0.18,145.53,0.0165,13.34,0.076,61.45,686.62,121.88
280,76,178,4.0,603.49,87.68,515.81,2063.24,RS,6102,40,0.18,371.38,0.0165,34.04,0.076,156.81,1922.24,141.0
281,76,78,1.0,217.49,34.07,183.42,183.42,RS,6102,00,0.18,33.02,0.0165,3.03,0.076,13.94,139.66,43.76
282,77,130,1.0,1391.17,153.63,1237.54,1237.54,ES,6102,00,0.17,210.38,0.0165,20.42,0.076,94.05,1104.16,133.38
283,77,252,1.0,275.37,19.73,255.64,255.64,ES,6102,00,0.17,43.46,0.0165,4.22,0.076,19.43,261.67,-6.03
284,77,20,2.0,1235.31,117.03,1118.28,2236.56,ES,5102,40,0.17,380.22,0.0165,36.9,0.076,169.98,1555.38,681.18
285,77,147,2.0,7722.97,559.06,7163.91,14327.82,ES,6102,60,0.17,2435.73,0.0165,236.41,0.076,1088.91,11809.54,2518.28
286,77,283,1.0,6442.2,462.43,5979.77,5979.77,ES,6102,00,0.17,1016.56,0.0165,98.67,0.076,454.46,4525.88,1453.89
287,78,100,1.0,303.13,3.74,299.39,299.39,MG,6102,00,0.18,53.89,0.0165,4.94,0.076,22.75,257.95,41.44
288,78,128,1.0,5683.15,462.74,5220.41,5220.41,MG,5102,20,0.18,939.67,0.0165,86.14,0.076,396.75,4183.2,1037.21
289,78,56,2.0,2564.33,87.33,2477.0,4954.0,MG,6102,00,0.18,891.72,0.0165,81.74,0.076,376.5,3565.12,1388.88
290,78,50,1.0,2891.68,206.18,2685.5,2685.5,MG,5102,60,0.18,483.39,0.0165,44.31,0.076,204.1,2013.34,672.16
291,78,132,3.0,212.1,36.14,175.96,527.88,MG,5102,00,0.18,95.02,0.0165,8.71,0.076,40.12,414.93,112.95
292,79,172,1.0,456.74,55.21,401.53,401.53,CE,6102,60,0.18,72.28,0.0165,6.63,0.076,30.52,379.59,21.94
293,79,80,1.0,3562.03,180.85,3381.18,3381.18,CE,6102,00,0.18,608.61,0.0165,55.79,0.076,256.97,2942.39,438.79
294,80,169,1.0,3776.32,494.14,3282.18,3282.18,PR,6102,60,0.19,623.61,0.0165,54.16,0.076,249.45,2628.55,653.63
295,80,12,1.0,583.68,77.76,505.92,505.92,PR,6102,20,0.19,96.12,0.0165,8.35,0.076,38.45,429.86,76.06
296,81,158,1.0,867.0,140.22,726.78,726.78,PE,6102,20,0.18,130.82,0.0165,11.99,0.076,55.24,665.06,61.72
297,81,261,2.0,2408.84,114.06,2294.78,4589.56,PE,6102,00,0.18,826.12,0.0165,75.73,0.076,348.81,4013.86,575.7
298,81,214,1.0,6858.06,126.47,6731.59,6731.59,PE,6102,00,0.18,1211.69,0.0165,111.07,0.076,511.6,4807.41,1924.18
299,81,171,2.0,4166.01,438.29,3727.72,7455.44,PE,6102,20,0.18,1341.98,0.0165,123.01,0.076,566.61,5612.68,1842.76
300,81,290,1.0,4548.51,524.36,4024.15,4024.15,PE,6102,60,0.18,724.35,0.0165,66.4,0.076,305.84,3769.63,254.52
301,82,250,1.0,266.81,28.98,237.83,237.83,MG,5102,00,0.18,42.81,0.0165,3.92,0.076,18.08,244.44,-6.61
302,82,17,1.0,967.25,27.64,939.61,939.61,MG,6102,00,0.18,169.13,0.0165,15.5,0.076,71.41,612.37,327.24
303,83,223,2.0,1069.95,17.46,1052.49,2104.98,MT,6102,40,0.17,357.85,0.0165,34.73,0.076,159.98,1284.56,820.42
304,83,218,1.0,1262.97,136.5,1126.47,1126.47,MT,6102,00,0.17,191.5,0.0165,18.59,0.076,85.61,1048.6,77.87
305,83,5,2.0,5008.86,526.12,4482.74,8965.48,MT,6102,00,0.17,1524.13,0.0165,147.93,0.076,681.38,6294.9,2670.58
306,83,122,2.0,400.74,38.42,362.32,724.64,MT,6102,60,0.17,123.19,0.0165,11.96,0.076,55.07,547.26,177.38
307,83,197,2.0,885.59,59.9,825.69,1651.38,MT,6102,00,0.17,280.73,0.0165,27.25,0.076,125.5,1561.5,89.88
308,83,200,1.0,4135.41,721.06,3414.35,3414.35,MT,6102,00,0.17,580.44,0.0165,56.34,0.076,259.49,2916.45,497.9
309,84,43,2.0,255.04,9.29,245.75,491.5,GO,6102,00,0.17,83.56,0.0165,8.11,0.076,37.35,460.32,31.18
310,84,73,1.0,3426.88,77.16,3349.72,3349.72,GO,6102,00,0.17,569.45,0.0165,55.27,0.076,254.58,2673.38,676.34
311,84,22,2.0,8471.93,190.76,8281.17,16562.34,GO,6102,00,0.17,2815.6,0.0165,273.28,0.076,1258.74,12451.02,4111.32
312,84,154,2.0,1259.6,134.26,1125.34,2250.68,GO,6102,40,0.17,382.62,0.0165,37.14,0.076,171.05,1889.36,361.32
313,84,9,2.0,3959.29,611.2,3348.09,6696.18,GO,6102,00,0.17,1138.35,0.0165,110.49,0.076,508.91,6469.78,226.4
314,85,189,0.0,5959.44,400.27,5559.17,0.0,PE,6102,00,0.18,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
315,85,254,0.0,7584.92,1195.82,6389.1,0.0,PE,6102,00,0.18,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
316,85,234,0.0,1029.28,147.46,881.82,0.0,PE,6102,60,0.18,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
317,86,172,2.0,512.07,8.84,503.23,1006.46,MT,6102,00,0.17,171.1,0.0165,16.61,0.076,76.49,759.18,247.28
318,86,202,4.0,602.16,43.33,558.83,2235.32,MT,6102,00,0.17,380.0,0.0165,36.88,0.076,169.88,1531.12,704.2
319,86,232,1.0,329.87,35.34,294.53,294.53,MT,6102,00,0.17,50.07,0.0165,4.86,0.076,22.38,231.52,63.01
320,86,232,3.0,314.67,51.49,263.18,789.54,MT,6102,00,0.17,134.22,0.0165,13.03,0.076,60.01,694.56,94.98
321,87,192,2.0,4152.57,1225.07,2927.5,5855.0,AM,6102,60,0.18,1053.9,0.0165,96.61,0.076,444.98,5949.4,-94.4
322,87,295,1.0,2123.91,300.32,1823.59,1823.59,AM,6102,20,0.18,328.25,0.0165,30.09,0.076,138.59,1514.48,309.11
323,87,42,2.0,6255.47,1037.31,5218.16,10436.32,AM,6102,00,0.18,1878.54,0.0165,172.2,0.076,793.16,7784.68,2651.64
324,88,145,3.0,435.97,55.78,380.19,1140.57,PE,6102,20,0.18,205.3,0.0165,18.82,0.076,86.68,810.09,330.48
325,88,183,4.0,553.17,60.29,492.88,1971.52,PE,6102,00,0.18,354.87,0.0165,32.53,0.076,149.84,1593.44,378.08
326,89,252,3.0,319.83,3.49,316.34,949.02,BA,6102,00,0.18,170.82,0.0165,15.66,0.076,72.13,785.01,164.01
327,89,34,4.0,880.38,79.74,800.64,3202.56,BA,6102,20,0.18,576.46,0.0165,52.84,0.076,243.39,2881.12,321.44
328,89,92,2.0,162.27,8.96,153.31,306.62,BA,6102,00,0.18,55.19,0.0165,5.06,0.076,23.3,269.74,36.88
329,90,16,1.0,5634.07,99.06,5535.01,5535.01,MS,6102,00,0.17,940.95,0.0165,91.33,0.076,420.66,3883.03,1651.98
330,90,91,2.0,2294.98,97.06,2197.92,4395.84,MS,6102,00,0.17,747.29,0.0165,72.53,0.076,334.08,3617.6,778.24
331,90,103,2.0,7580.09,884.24,6695.85,13391.7,MS,6102,00,0.17,2276.59,0.0165,220.96,0.076,1017.77,10537.42,2854.28
332,90,98,1.0,3537.75,13.06,3524.69,3524.69,MS,6102,60,0.17,599.2,0.0165,58.16,0.076,267.88,2603.68,921.01
333,91,30,1.0,811.61,26.97,784.64,784.64,MS,6102,60,0.17,133.39,0.0165,12.95,0.076,59.63,607.6,177.04
334,91,177,1.0,337.38,38.91,298.47,298.47,MS,6102,60,0.17,50.74,0.0165,4.92,0.076,22.68,268.87,29.6
335,91,212,1.0,1609.18,129.0,1480.18,1480.18,MS,6102,00,0.17,251.63,0.0165,24.42,0.076,112.49,1073.67,406.51
336,91,61,2.0,1375.21,119.18,1256.03,2512.06,MS,6102,00,0.17,427.05,0.0165,41.45,0.076,190.92,2035.82,476.24
337,91,182,2.0,290.46,9.74,280.72,561.44,MS,6102,60,0.17,95.44,0.0165,9.26,0.076,42.67,356.36,205.08
338,92,113,2.0,3852.47,13.84,3838.63,7677.26,SC,6102,20,0.17,1305.13,0.0165,126.67,0.076,583.47,6085.18,1592.08
339,92,205,2.0,2029.53,182.5,1847.03,3694.06,SC,6102,00,0.17,627.99,0.0165,60.95,0.076,280.75,2919.4,774.66
340,92,139,1.0,6795.44,587.77,6207.67,6207.67,SC,6102,00,0.17,1055.3,0.0165,102.43,0.076,471.78,4207.71,1999.96
341,93,273,2.0,4313.88,707.96,3605.92,7211.84,SC,6102,00,0.17,1226.01,0.0165,119.0,0.076,548.1,7079.56,132.28
342,93,224,2.0,922.6,6.98,915.62,1831.24,SC,6102,40,0.17,311.31,0.0165,30.22,0.076,139.17,1277.14,554.1
343,94,109,2.0,5559.38,187.8,5371.58,10743.16,RS,6102,00,0.18,1933.77,0.0165,177.26,0.076,816.48,6796.38,3946.78
344,95,147,1.0,8586.61,338.2,8248.41,8248.41,MT,6102,00,0.17,1402.23,0.0165,136.1,0.076,626.88,5904.77,2343.64
345,96,168,2.0,6157.15,140.24,6016.91,12033.82,SP,5102,20,0.18,2166.09,0.0165,198.56,0.076,914.57,10213.86,1819.96
346,96,37,1.0,3877.63,495.55,3382.08,3382.08,SP,5102,60,0.18,608.77,0.0165,55.8,0.076,257.04,3173.03,209.05
347,96,113,1.0,3461.73,193.36,3268.37,3268.37,SP,5102,00,0.18,588.31,0.0165,53.93,0.076,248.4,3042.59,225.78
348,96,83,1.0,1252.5,188.41,1064.09,1064.09,SP,5102,20,0.18,191.54,0.0165,17.56,0.076,80.87,961.86,102.23
349,97,43,2.0,271.92,17.26,254.66,509.32,MS,6102,40,0.17,86.58,0.0165,8.4,0.076,38.71,460.32,49.0
350,97,75,2.0,2820.21,249.43,2570.78,5141.56,MS,6102,20,0.17,874.07,0.0165,84.84,0.076,390.76,4138.62,1002.94
351,98,253,0.0,564.36,71.16,493.2,0.0,PR,6102,40,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
352,98,243,0.0,8151.89,1308.95,6842.94,0.0,PR,6102,20,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
353,98,172,0.0,480.19,5.94,474.25,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
354,98,186,0.0,969.55,247.49,722.06,0.0,PR,6102,00,0.19,0.0,0.0165,0.0,0.076,0.0,0.0,0.0
355,99,187,1.0,737.85,2.89,734.96,734.96,MG,6102,40,0.0,0.0,0.0165,12.13,0.076,55.86,630.91,104.05
356,99,210,4.0,751.97,68.72,683.25,2733.0,MG,6102,20,0.18,491.94,0.0165,45.09,0.076,207.71,2559.68,173.32
357,99,78,1.0,196.4,48.72,147.68,147.68,MG,5102,40,0.18,26.58,0.0165,2.44,0.076,11.22,139.66,8.02
358,99,170,1.0,351.43,39.08,312.35,312.35,MG,5102,20,0.18,56.22,0.0165,5.15,0.076,23.74,239.73,72.62
359,100,249,4.0,695.31,71.19,624.12,2496.48,PA,6102,40,0.17,424.4,0.0165,41.19,0.076,189.73,2561.96,-65.48
360,100,11,2.0,624.48,27.06,597.42,1194.84,PA,6102,00,0.17,203.12,0.0165,19.71,0.076,90.81,1041.34,153.5
361,100,153,2.0,2846.0,428.29,2417.71,4835.42,PA,6102,60,0.17,822.02,0.0165,79.78,0.076,367.49,4722.74,112.68
362,100,32,3.0,164.78,12.5,152.28,456.84,PA,6102,00,0.17,77.66,0.0165,7.54,0.076,34.72,317.55,139.29
363,100,21,1.0,1767.7,197.32,1570.38,1570.38,PA,6102,00,0.17,266.96,0.0165,25.91,0.076,119.35,1410.07,160.31
364,101,186,2.0,871.56,77.11,794.45,1588.9,RJ,5102,00,0.2,317.78,0.0165,26.22,0.076,120.76,1552.34,36.56
365,102,97,3.0,751.86,69.54,682.32,2046.96,GO,6102,00,0.17,347.98,0.0165,33.77,0.076,155.57,1702.26,344.7
366,102,152,1.0,1241.53,98.83,1142.7,1142.7,GO,6102,00,0.17,194.26,0.0165,18.85,0.076,86.85,968.81,173.89
367,102,137,2.0,1176.8,10.05,1166.75,2333.5,GO,6102,60,0.17,396.7,0.0165,38.5,0.076,177.35,1874.02,459.48
368,102,168,1.0,6590.7,514.79,6075.91,6075.91,GO,6102,00,0.17,1032.9,0.0165,100.25,0.076,461.77,5106.93,968.98
369,102,101,3.0,1094.9,189.58,905.32,2715.96,GO,6102,00,0.17,461.71,0.0165,44.81,0.076,206.41,2450.28,265.68
370,102,156,1.0,937.06,130.22,806.84,806.84,GO,6102,00,0.17,137.16,0.0165,13.31,0.076,61.32,667.34,139.5
371,103,35,3.0,910.11,113.86,796.25,2388.75,AM,6102,00,0.18,429.98,0.0165,39.41,0.076,181.54,2204.88,183.87
372,103,75,2.0,2447.68,52.49,2395.19,4790.38,AM,6102,00,0.18,862.27,0.0165,79.04,0.076,364.07,4138.62,651.76
373,103,98,2.0,3185.23,241.22,2944.01,5888.02,AM,6102,20,0.18,1059.84,0.0165,97.15,0.076,447.49,5207.36,680.66
374,103,160,1.0,4860.95,665.11,4195.84,4195.84,AM,6102,20,0.18,755.25,0.0165,69.23,0.076,318.88,4735.02,-539.18
375,103,1,1.0,5483.93,49.05,5434.88,5434.88,AM,6102,60,0.18,978.28,0.0165,89.68,0.076,413.05,4710.57,724.31
376,103,268,2.0,3339.12,72.33,3266.79,6533.58,AM,6102,00,0.18,1176.04,0.0165,107.8,0.076,496.55,5056.62,1476.96
377,104,64,2.0,6243.02,427.06,5815.96,11631.92,CE,6102,00,0.0,0.0,0.0165,191.93,0.076,884.03,8676.88,2955.04
378,104,251,1.0,1477.64,195.98,1281.66,1281.66,CE,6102,00,0.18,230.7,0.0165,21.15,0.076,97.41,1203.06,78.6
379,104,192,2.0,3857.24,146.28,3710.96,7421.92,CE,6102,00,0.18,1335.95,0.0165,122.46,0.076,564.07,5949.4,1472.52
380,105,93,1.0,181.47,12.0,169.47,169.47,PR,6102,00,0.19,32.2,0.0165,2.8,0.076,12.88,165.01,4.46
381,105,162,1.0,398.59,23.56,375.03,375.03,PR,6102,20,0.19,71.26,0.0165,6.19,0.076,28.5,286.39,88.64
382,105,84,1.0,1866.49,182.39,1684.1,1684.1,PR,6102,00,0.19,319.98,0.0165,27.79,0.076,127.99,1526.32,157.78
383,105,113,2.0,3869.17,364.5,3504.67,7009.34,PR,6102,60,0.19,1331.77,0.0165,115.65,0.076,532.71,6085.18,924.16
384,106,244,4.0,400.34,52.59,347.75,1391.0,SC,6102,00,0.0,0.0,0.0165,22.95,0.076,105.72,1393.68,-2.68
385,106,288,3.0,810.02,32.33,777.69,2333.07,SC,6102,60,0.17,396.62,0.0165,38.5,0.076,177.31,1812.72,520.35
386,106,142,1.0,794.41,107.49,686.92,686.92,SC,6102,00,0.17,116.78,0.0165,11.33,0.076,52.21,600.53,86.39
387,106,14,2.0,1482.04,233.3,1248.74,2497.48,SC,6102,00,0.17,424.57,0.0165,41.21,0.076,189.81,2364.16,133.32
388,106,132,2.0,182.0,1.62,180.38,360.76,SC,6102,00,0.17,61.33,0.0165,5.95,0.076,27.42,276.62,84.14
389,106,193,1.0,2542.48,179.16,2363.32,2363.32,SC,6102,00,0.17,401.76,0.0165,38.99,0.076,179.61,2310.94,52.38
390,107,152,2.0,1457.19,47.86,1409.33,2818.66,PA,6102,00,0.17,479.17,0.0165,46.51,0.076,214.22,1937.62,881.04
391,108,187,3.0,741.38,63.24,678.14,2034.42,RS,6102,40,0.18,366.2,0.0165,33.57,0.076,154.62,1892.73,141.69
392,108,45,2.0,5815.13,812.88,5002.25,10004.5,RS,6102,60,0.18,1800.81,0.0165,165.07,0.076,760.34,8502.86,1501.64
